human_selector_action;human_selector_location;world_nr;tick_nr
;(9, 5);1;112
;(9, 5);1;113
;(9, 5);1;114
DropObject;(9, 5);1;115
;(9, 5);1;116
;(9, 5);1;117
;(9, 5);1;118
;(9, 5);1;119
;(9, 5);1;120
;(9, 5);1;121
;(9, 5);1;122
;(9, 5);1;123
;(9, 5);1;124
;(9, 5);1;125
;(9, 5);1;126
;(9, 5);1;127
;(9, 5);1;128
;(9, 5);1;129
;(9, 5);1;130
;(9, 5);1;131
;(9, 5);1;132
;(9, 5);1;133
;(9, 5);1;134
;(9, 5);1;135
;(9, 5);1;136
;(9, 5);1;137
;(9, 5);1;138
;(9, 5);1;139
;(9, 5);1;140
;(9, 5);1;141
;(9, 5);1;142
;(9, 5);1;143
;(9, 5);1;144
;(9, 5);1;145
;(9, 5);1;146
;(9, 5);1;147
;(9, 5);1;148
;(9, 5);1;149
GrabObject;(9, 5);1;150
;(9, 5);1;151
;(9, 5);1;152
;(9, 5);1;153
;(9, 5);1;154
;(9, 5);1;155
;(9, 5);1;156
;(9, 5);1;157
;(9, 5);1;158
;(9, 5);1;159
;(9, 5);1;160
;(9, 5);1;161
;(9, 5);1;162
;(9, 5);1;163
;(9, 5);1;164
MoveWest;(8, 5);1;165
;(8, 5);1;166
;(8, 5);1;167
;(8, 5);1;168
;(8, 5);1;169
;(8, 5);1;170
;(8, 5);1;171
;(8, 5);1;172
;(8, 5);1;173
;(8, 5);1;174
MoveWest;(7, 5);1;175
;(7, 5);1;176
;(7, 5);1;177
;(7, 5);1;178
;(7, 5);1;179
MoveWest;(6, 5);1;180
;(6, 5);1;181
;(6, 5);1;182
;(6, 5);1;183
;(6, 5);1;184
;(6, 5);1;185
MoveWest;(5, 5);1;186
;(5, 5);1;187
;(5, 5);1;188
;(5, 5);1;189
MoveWest;(4, 5);1;190
;(4, 5);1;191
;(4, 5);1;192
MoveWest;(3, 5);1;193
;(3, 5);1;194
;(3, 5);1;195
;(3, 5);1;196
MoveWest;(2, 5);1;197
;(2, 5);1;198
;(2, 5);1;199
MoveWest;(1, 5);1;200
;(1, 5);1;201
;(1, 5);1;202
MoveWest;(0, 5);1;203
;(0, 5);1;204
;(0, 5);1;205
;(0, 5);1;206
;(0, 5);1;207
GrabObject;(0, 5);1;208
;(0, 5);1;209
;(0, 5);1;210
;(0, 5);1;211
;(0, 5);1;212
;(0, 5);1;213
;(0, 5);1;214
;(0, 5);1;215
;(0, 5);1;216
;(0, 5);1;217
MoveEast;(1, 5);1;218
;(1, 5);1;219
;(1, 5);1;220
;(1, 5);1;221
MoveEast;(2, 5);1;222
;(2, 5);1;223
;(2, 5);1;224
;(2, 5);1;225
;(2, 5);1;226
;(2, 5);1;227
;(2, 5);1;228
MoveEast;(3, 5);1;229
;(3, 5);1;230
;(3, 5);1;231
;(3, 5);1;232
;(3, 5);1;233
;(3, 5);1;234
;(3, 5);1;235
;(3, 5);1;236
;(3, 5);1;237
;(3, 5);1;238
MoveWest;(2, 5);1;239
;(2, 5);1;240
;(2, 5);1;241
;(2, 5);1;242
;(2, 5);1;243
;(2, 5);1;244
;(2, 5);1;245
;(2, 5);1;246
;(2, 5);1;247
;(2, 5);1;248
;(2, 5);1;249
;(2, 5);1;250
;(2, 5);1;251
;(2, 5);1;252
;(2, 5);1;253
;(2, 5);1;254
;(2, 5);1;255
;(2, 5);1;256
;(2, 5);1;257
;(2, 5);1;258
;(2, 5);1;259
;(2, 5);1;260
;(2, 5);1;261
;(2, 5);1;262
;(2, 5);1;263
;(2, 5);1;264
;(2, 5);1;265
DropObject;(2, 5);1;266
;(2, 5);1;267
;(2, 5);1;268
;(2, 5);1;269
;(2, 5);1;270
;(2, 5);1;271
;(2, 5);1;272
;(2, 5);1;273
;(2, 5);1;274
;(2, 5);1;275
;(2, 5);1;276
;(2, 5);1;277
;(2, 5);1;278
MoveEast;(3, 5);1;279
;(3, 5);1;280
;(3, 5);1;281
;(3, 5);1;282
;(3, 5);1;283
;(3, 5);1;284
;(3, 5);1;285
MoveEast;(4, 5);1;286
;(4, 5);1;287
;(4, 5);1;288
;(4, 5);1;289
MoveEast;(5, 5);1;290
;(5, 5);1;291
;(5, 5);1;292
;(5, 5);1;293
MoveEast;(6, 5);1;294
;(6, 5);1;295
;(6, 5);1;296
MoveEast;(7, 5);1;297
;(7, 5);1;298
;(7, 5);1;299
MoveSouth;(7, 6);1;300
;(7, 6);1;301
;(7, 6);1;302
;(7, 6);1;303
MoveEast;(8, 6);1;304
;(8, 6);1;305
;(8, 6);1;306
;(8, 6);1;307
;(8, 6);1;308
;(8, 6);1;309
;(8, 6);1;310
MoveEast;(9, 6);1;311
;(9, 6);1;312
;(9, 6);1;313
;(9, 6);1;314
;(9, 6);1;315
;(9, 6);1;316
;(9, 6);1;317
;(9, 6);1;318
;(9, 6);1;319
MoveWest;(8, 6);1;320
;(8, 6);1;321
;(8, 6);1;322
;(8, 6);1;323
;(8, 6);1;324
;(8, 6);1;325
;(8, 6);1;326
;(8, 6);1;327
GrabObject;(8, 6);1;328
;(8, 6);1;329
;(8, 6);1;330
;(8, 6);1;331
;(8, 6);1;332
;(8, 6);1;333
;(8, 6);1;334
;(8, 6);1;335
;(8, 6);1;336
;(8, 6);1;337
;(8, 6);1;338
;(8, 6);1;339
;(8, 6);1;340
;(8, 6);1;341
;(8, 6);1;342
;(8, 6);1;343
;(8, 6);1;344
;(8, 6);1;345
MoveWest;(7, 6);1;346
;(7, 6);1;347
;(7, 6);1;348
;(7, 6);1;349
MoveWest;(6, 6);1;350
;(6, 6);1;351
;(6, 6);1;352
MoveWest;(5, 6);1;353
;(5, 6);1;354
;(5, 6);1;355
;(5, 6);1;356
MoveWest;(4, 6);1;357
;(4, 6);1;358
;(4, 6);1;359
;(4, 6);1;360
MoveWest;(3, 6);1;361
;(3, 6);1;362
;(3, 6);1;363
;(3, 6);1;364
;(3, 6);1;365
;(3, 6);1;366
MoveWest;(2, 6);1;367
;(2, 6);1;368
;(2, 6);1;369
;(2, 6);1;370
;(2, 6);1;371
;(2, 6);1;372
;(2, 6);1;373
MoveWest;(1, 6);1;374
;(1, 6);1;375
;(1, 6);1;376
;(1, 6);1;377
;(1, 6);1;378
;(1, 6);1;379
;(1, 6);1;380
MoveSouth;(1, 7);1;381
;(1, 7);1;382
;(1, 7);1;383
;(1, 7);1;384
;(1, 7);1;385
;(1, 7);1;386
GrabObject;(1, 7);1;387
;(1, 7);1;388
;(1, 7);1;389
;(1, 7);1;390
;(1, 7);1;391
;(1, 7);1;392
;(1, 7);1;393
;(1, 7);1;394
;(1, 7);1;395
;(1, 7);1;396
;(1, 7);1;397
;(1, 7);1;398
;(1, 7);1;399
;(1, 7);1;400
;(1, 7);1;401
;(1, 7);1;402
DropObject;(1, 7);1;403
;(1, 7);1;404
;(1, 7);1;405
;(1, 7);1;406
;(1, 7);1;407
MoveEast;(2, 7);1;408
;(2, 7);1;409
;(2, 7);1;410
;(2, 7);1;411
MoveEast;(3, 7);1;412
;(3, 7);1;413
;(3, 7);1;414
;(3, 7);1;415
;(3, 7);1;416
MoveEast;(4, 7);1;417
;(4, 7);1;418
;(4, 7);1;419
;(4, 7);1;420
;(4, 7);1;421
;(4, 7);1;422
MoveEast;(5, 7);1;423
;(5, 7);1;424
;(5, 7);1;425
MoveEast;(6, 7);1;426
;(6, 7);1;427
;(6, 7);1;428
MoveEast;(7, 7);1;429
;(7, 7);1;430
;(7, 7);1;431
MoveEast;(8, 7);1;432
;(8, 7);1;433
;(8, 7);1;434
;(8, 7);1;435
MoveEast;(9, 7);1;436
;(9, 7);1;437
;(9, 7);1;438
MoveEast;(10, 7);1;439
;(10, 7);1;440
;(10, 7);1;441
;(10, 7);1;442
;(10, 7);1;443
MoveEast;(11, 7);1;444
;(11, 7);1;445
MoveSouth;(11, 8);1;446
;(11, 8);1;447
;(11, 8);1;448
;(11, 8);1;449
;(11, 8);1;450
MoveEast;(12, 8);1;451
;(12, 8);1;452
;(12, 8);1;453
;(12, 8);1;454
;(12, 8);1;455
;(12, 8);1;456
MoveSouth;(12, 9);1;457
;(12, 9);1;458
;(12, 9);1;459
;(12, 9);1;460
;(12, 9);1;461
;(12, 9);1;462
;(12, 9);1;463
MoveSouth;(12, 10);1;464
;(12, 10);1;465
;(12, 10);1;466
;(12, 10);1;467
;(12, 10);1;468
;(12, 10);1;469
;(12, 10);1;470
;(12, 10);1;471
;(12, 10);1;472
;(12, 10);1;473
;(12, 10);1;474
MoveEast;(13, 10);1;475
;(13, 10);1;476
;(13, 10);1;477
;(13, 10);1;478
DropObject;(13, 10);1;479
;(13, 10);1;480
;(13, 10);1;481
;(13, 10);1;482
;(13, 10);1;483
;(13, 10);1;484
;(13, 10);1;485
;(13, 10);1;486
;(13, 10);1;487
;(13, 10);1;488
;(13, 10);1;489
;(13, 10);1;490
;(13, 10);1;491
;(13, 10);1;492
;(13, 10);1;493
;(13, 10);1;494
;(13, 10);1;495
;(13, 10);1;496
;(13, 10);1;497
;(13, 10);1;498
;(13, 10);1;499
;(13, 10);1;500
GrabObject;(13, 10);1;501
;(13, 10);1;502
;(13, 10);1;503
;(13, 10);1;504
;(13, 10);1;505
;(13, 10);1;506
MoveNorth;(13, 9);1;507
;(13, 9);1;508
;(13, 9);1;509
;(13, 9);1;510
;(13, 9);1;511
;(13, 9);1;512
MoveEast;(14, 9);1;513
;(14, 9);1;514
;(14, 9);1;515
;(14, 9);1;516
;(14, 9);1;517
;(14, 9);1;518
;(14, 9);1;519
;(14, 9);1;520
;(14, 9);1;521
MoveEast;(15, 9);1;522
;(15, 9);1;523
;(15, 9);1;524
;(15, 9);1;525
MoveEast;(16, 9);1;526
;(16, 9);1;527
MoveNorth;(16, 8);1;528
;(16, 8);1;529
;(16, 8);1;530
;(16, 8);1;531
;(16, 8);1;532
MoveEast;(17, 8);1;533
MoveNorth;(17, 7);1;534
;(17, 7);1;535
;(17, 7);1;536
;(17, 7);1;537
;(17, 7);1;538
;(17, 7);1;539
;(17, 7);1;540
MoveEast;(18, 7);1;541
;(18, 7);1;542
;(18, 7);1;543
;(18, 7);1;544
;(18, 7);1;545
MoveEast;(19, 7);1;546
;(19, 7);1;547
;(19, 7);1;548
;(19, 7);1;549
;(19, 7);1;550
;(19, 7);1;551
;(19, 7);1;552
;(19, 7);1;553
;(19, 7);1;554
;(19, 7);1;555
GrabObject;(19, 7);1;556
;(19, 7);1;557
;(19, 7);1;558
;(19, 7);1;559
;(19, 7);1;560
;(19, 7);1;561
;(19, 7);1;562
;(19, 7);1;563
;(19, 7);1;564
;(19, 7);1;565
;(19, 7);1;566
;(19, 7);1;567
;(19, 7);1;568
;(19, 7);1;569
;(19, 7);1;570
;(19, 7);1;571
;(19, 7);1;572
;(19, 7);1;573
;(19, 7);1;574
;(19, 7);1;575
;(19, 7);1;576
;(19, 7);1;577
;(19, 7);1;578
;(19, 7);1;579
;(19, 7);1;580
;(19, 7);1;581
;(19, 7);1;582
;(19, 7);1;583
DropObject;(19, 7);1;584
;(19, 7);1;585
;(19, 7);1;586
;(19, 7);1;587
;(19, 7);1;588
;(19, 7);1;589
;(19, 7);1;590
;(19, 7);1;591
;(19, 7);1;592
;(19, 7);1;593
;(19, 7);1;594
;(19, 7);1;595
;(19, 7);1;596
;(19, 7);1;597
;(19, 7);1;598
;(19, 7);1;599
;(19, 7);1;600
;(19, 7);1;601
MoveWest;(18, 7);1;602
;(18, 7);1;603
;(18, 7);1;604
;(18, 7);1;605
MoveWest;(17, 7);1;606
;(17, 7);1;607
;(17, 7);1;608
;(17, 7);1;609
MoveWest;(16, 7);1;610
;(16, 7);1;611
;(16, 7);1;612
;(16, 7);1;613
;(16, 7);1;614
MoveWest;(15, 7);1;615
;(15, 7);1;616
;(15, 7);1;617
;(15, 7);1;618
;(15, 7);1;619
MoveWest;(14, 7);1;620
;(14, 7);1;621
;(14, 7);1;622
;(14, 7);1;623
MoveWest;(13, 7);1;624
;(13, 7);1;625
;(13, 7);1;626
;(13, 7);1;627
;(13, 7);1;628
;(13, 7);1;629
MoveWest;(12, 7);1;630
;(12, 7);1;631
;(12, 7);1;632
MoveSouth;(12, 8);1;633
;(12, 8);1;634
;(12, 8);1;635
;(12, 8);1;636
;(12, 8);1;637
MoveWest;(11, 8);1;638
;(11, 8);1;639
;(11, 8);1;640
;(11, 8);1;641
;(11, 8);1;642
;(11, 8);1;643
;(11, 8);1;644
;(11, 8);1;645
MoveNorth;(11, 7);1;646
;(11, 7);1;647
;(11, 7);1;648
;(11, 7);1;649
;(11, 7);1;650
;(11, 7);1;651
;(11, 7);1;652
;(11, 7);1;653
MoveEast;(12, 7);1;654
;(12, 7);1;655
;(12, 7);1;656
;(12, 7);1;657
;(12, 7);1;658
;(12, 7);1;659
;(12, 7);1;660
;(12, 7);1;661
;(12, 7);1;662
;(12, 7);1;663
GrabObject;(12, 7);1;664
;(12, 7);1;665
;(12, 7);1;666
;(12, 7);1;667
;(12, 7);1;668
;(12, 7);1;669
;(12, 7);1;670
;(12, 7);1;671
;(12, 7);1;672
;(12, 7);1;673
;(12, 7);1;674
;(12, 7);1;675
;(12, 7);1;676
;(12, 7);1;677
;(12, 7);1;678
;(12, 7);1;679
;(12, 7);1;680
;(12, 7);1;681
;(12, 7);1;682
;(12, 7);1;683
MoveEast;(13, 7);1;684
;(13, 7);1;685
;(13, 7);1;686
;(13, 7);1;687
MoveEast;(14, 7);1;688
;(14, 7);1;689
;(14, 7);1;690
;(14, 7);1;691
;(14, 7);1;692
;(14, 7);1;693
;(14, 7);1;694
;(14, 7);1;695
MoveEast;(15, 7);1;696
;(15, 7);1;697
;(15, 7);1;698
;(15, 7);1;699
;(15, 7);1;700
MoveEast;(16, 7);1;701
;(16, 7);1;702
;(16, 7);1;703
;(16, 7);1;704
;(16, 7);1;705
;(16, 7);1;706
;(16, 7);1;707
;(16, 7);1;708
;(16, 7);1;709
;(16, 7);1;710
;(16, 7);1;711
;(16, 7);1;712
;(16, 7);1;713
;(16, 7);1;714
;(16, 7);1;715
;(16, 7);1;716
;(16, 7);1;717
DropObject;(16, 7);1;718
;(16, 7);1;719
;(16, 7);1;720
;(16, 7);1;721
;(16, 7);1;722
;(16, 7);1;723
;(16, 7);1;724
;(16, 7);1;725
;(16, 7);1;726
;(16, 7);1;727
;(16, 7);1;728
;(16, 7);1;729
;(16, 7);1;730
;(16, 7);1;731
;(16, 7);1;732
;(16, 7);1;733
;(16, 7);1;734
;(16, 7);1;735
;(16, 7);1;736
;(16, 7);1;737
;(16, 7);1;738
;(16, 7);1;739
MoveWest;(15, 7);1;740
;(15, 7);1;741
;(15, 7);1;742
;(15, 7);1;743
;(15, 7);1;744
MoveSouth;(15, 8);1;745
;(15, 8);1;746
;(15, 8);1;747
;(15, 8);1;748
MoveWest;(14, 8);1;749
;(14, 8);1;750
;(14, 8);1;751
;(14, 8);1;752
;(14, 8);1;753
;(14, 8);1;754
;(14, 8);1;755
MoveWest;(13, 8);1;756
;(13, 8);1;757
;(13, 8);1;758
;(13, 8);1;759
MoveWest;(12, 8);1;760
;(12, 8);1;761
;(12, 8);1;762
MoveWest;(11, 8);1;763
;(11, 8);1;764
;(11, 8);1;765
;(11, 8);1;766
MoveSouth;(11, 9);1;767
;(11, 9);1;768
;(11, 9);1;769
;(11, 9);1;770
;(11, 9);1;771
;(11, 9);1;772
;(11, 9);1;773
;(11, 9);1;774
;(11, 9);1;775
;(11, 9);1;776
;(11, 9);1;777
;(11, 9);1;778
;(11, 9);1;779
MoveEast;(12, 9);1;780
;(12, 9);1;781
;(12, 9);1;782
;(12, 9);1;783
DropObject;(12, 9);1;784
;(12, 9);1;785
;(12, 9);1;786
;(12, 9);1;787
;(12, 9);1;788
;(12, 9);1;789
;(12, 9);1;790
;(12, 9);1;791
;(12, 9);1;792
;(12, 9);1;793
;(12, 9);1;794
;(12, 9);1;795
;(12, 9);1;796
GrabObject;(12, 9);1;797
;(12, 9);1;798
;(12, 9);1;799
;(12, 9);1;800
;(12, 9);1;801
MoveEast;(13, 9);1;802
;(13, 9);1;803
;(13, 9);1;804
;(13, 9);1;805
;(13, 9);1;806
MoveEast;(14, 9);1;807
;(14, 9);1;808
;(14, 9);1;809
;(14, 9);1;810
;(14, 9);1;811
;(14, 9);1;812
;(14, 9);1;813
;(14, 9);1;814
MoveEast;(15, 9);1;815
;(15, 9);1;816
;(15, 9);1;817
MoveEast;(16, 9);1;818
;(16, 9);1;819
;(16, 9);1;820
;(16, 9);1;821
;(16, 9);1;822
MoveEast;(17, 9);1;823
;(17, 9);1;824
;(17, 9);1;825
;(17, 9);1;826
;(17, 9);1;827
MoveEast;(18, 9);1;828
;(18, 9);1;829
;(18, 9);1;830
;(18, 9);1;831
;(18, 9);1;832
;(18, 9);1;833
GrabObject;(18, 9);1;834
;(18, 9);1;835
;(18, 9);1;836
;(18, 9);1;837
;(18, 9);1;838
;(18, 9);1;839
;(18, 9);1;840
;(18, 9);1;841
;(18, 9);1;842
;(18, 9);1;843
;(18, 9);1;844
;(18, 9);1;845
;(18, 9);1;846
;(18, 9);1;847
;(18, 9);1;848
;(18, 9);1;849
;(18, 9);1;850
;(18, 9);1;851
;(18, 9);1;852
;(18, 9);1;853
;(18, 9);1;854
;(18, 9);1;855
;(18, 9);1;856
;(18, 9);1;857
;(18, 9);1;858
MoveNorth;(18, 8);1;859
MoveSouth;(18, 9);1;860
;(18, 9);1;861
;(18, 9);1;862
;(18, 9);1;863
MoveWest;(17, 9);1;864
;(17, 9);1;865
;(17, 9);1;866
;(17, 9);1;867
MoveNorth;(17, 8);1;868
;(17, 8);1;869
MoveWest;(16, 8);1;870
;(16, 8);1;871
;(16, 8);1;872
;(16, 8);1;873
;(16, 8);1;874
MoveWest;(15, 8);1;875
;(15, 8);1;876
;(15, 8);1;877
;(15, 8);1;878
;(15, 8);1;879
;(15, 8);1;880
;(15, 8);1;881
;(15, 8);1;882
;(15, 8);1;883
;(15, 8);1;884
;(15, 8);1;885
MoveSouth;(15, 9);1;886
;(15, 9);1;887
;(15, 9);1;888
MoveWest;(14, 9);1;889
;(14, 9);1;890
;(14, 9);1;891
;(14, 9);1;892
;(14, 9);1;893
;(14, 9);1;894
;(14, 9);1;895
;(14, 9);1;896
;(14, 9);1;897
;(14, 9);1;898
;(14, 9);1;899
;(14, 9);1;900
;(14, 9);1;901
;(14, 9);1;902
;(14, 9);1;903
;(14, 9);1;904
;(14, 9);1;905
;(14, 9);1;906
;(14, 9);1;907
;(14, 9);1;908
;(14, 9);1;909
;(14, 9);1;910
;(14, 9);1;911
;(14, 9);1;912
;(14, 9);1;913
;(14, 9);1;914
;(14, 9);1;915
;(14, 9);1;916
;(14, 9);1;917
;(14, 9);1;918
;(14, 9);1;919
;(14, 9);1;920
;(14, 9);1;921
;(14, 9);1;922
;(14, 9);1;923
;(14, 9);1;924
;(14, 9);1;925
;(14, 9);1;926
;(14, 9);1;927
;(14, 9);1;928
;(14, 9);1;929
;(14, 9);1;930
;(14, 9);1;931
;(14, 9);1;932
;(14, 9);1;933
;(14, 9);1;934
;(14, 9);1;935
;(14, 9);1;936
;(14, 9);1;937
;(14, 9);1;938
;(14, 9);1;939
;(14, 9);1;940
;(14, 9);1;941
;(14, 9);1;942
;(14, 9);1;943
;(14, 9);1;944
;(14, 9);1;945
;(14, 9);1;946
;(14, 9);1;947
;(14, 9);1;948
;(14, 9);1;949
;(14, 9);1;950
;(14, 9);1;951
;(14, 9);1;952
;(14, 9);1;953
;(14, 9);1;954
;(14, 9);1;955
;(14, 9);1;956
;(14, 9);1;957
;(14, 9);1;958
;(14, 9);1;959
;(14, 9);1;960
MoveNorth;(14, 8);1;961
;(14, 8);1;962
;(14, 8);1;963
;(14, 8);1;964
;(14, 8);1;965
MoveEast;(15, 8);1;966
;(15, 8);1;967
;(15, 8);1;968
;(15, 8);1;969
MoveEast;(16, 8);1;970
;(16, 8);1;971
;(16, 8);1;972
;(16, 8);1;973
;(16, 8);1;974
MoveEast;(17, 8);1;975
;(17, 8);1;976
;(17, 8);1;977
MoveEast;(18, 8);1;978
;(18, 8);1;979
;(18, 8);1;980
;(18, 8);1;981
;(18, 8);1;982
;(18, 8);1;983
;(18, 8);1;984
;(18, 8);1;985
;(18, 8);1;986
;(18, 8);1;987
MoveNorth;(18, 7);1;988
;(18, 7);1;989
;(18, 7);1;990
GrabObject;(18, 7);1;991
;(18, 7);1;992
;(18, 7);1;993
;(18, 7);1;994
;(18, 7);1;995
;(18, 7);1;996
;(18, 7);1;997
;(18, 7);1;998
;(18, 7);1;999
;(18, 7);1;1000
;(18, 7);1;1001
;(18, 7);1;1002
;(18, 7);1;1003
;(18, 7);1;1004
DropObject;(18, 7);1;1005
;(18, 7);1;1006
;(18, 7);1;1007
;(18, 7);1;1008
;(18, 7);1;1009
;(18, 7);1;1010
;(18, 7);1;1011
;(18, 7);1;1012
;(18, 7);1;1013
;(18, 7);1;1014
;(18, 7);1;1015
;(18, 7);1;1016
MoveWest;(17, 7);1;1017
;(17, 7);1;1018
;(17, 7);1;1019
;(17, 7);1;1020
;(17, 7);1;1021
MoveWest;(16, 7);1;1022
;(16, 7);1;1023
;(16, 7);1;1024
;(16, 7);1;1025
MoveWest;(15, 7);1;1026
;(15, 7);1;1027
;(15, 7);1;1028
MoveWest;(14, 7);1;1029
;(14, 7);1;1030
;(14, 7);1;1031
MoveWest;(13, 7);1;1032
;(13, 7);1;1033
;(13, 7);1;1034
;(13, 7);1;1035
;(13, 7);1;1036
MoveWest;(12, 7);1;1037
;(12, 7);1;1038
;(12, 7);1;1039
MoveWest;(11, 7);1;1040
;(11, 7);1;1041
;(11, 7);1;1042
MoveWest;(10, 7);1;1043
;(10, 7);1;1044
;(10, 7);1;1045
MoveNorth;(10, 6);1;1046
;(10, 6);1;1047
;(10, 6);1;1048
MoveWest;(9, 6);1;1049
;(9, 6);1;1050
;(9, 6);1;1051
;(9, 6);1;1052
;(9, 6);1;1053
;(9, 6);1;1054
;(9, 6);1;1055
;(9, 6);1;1056
;(9, 6);1;1057
;(9, 6);1;1058
;(9, 6);1;1059
;(9, 6);1;1060
;(9, 6);1;1061
GrabObject;(9, 6);1;1062
;(9, 6);1;1063
;(9, 6);1;1064
;(9, 6);1;1065
;(9, 6);1;1066
;(9, 6);1;1067
;(9, 6);1;1068
;(9, 6);1;1069
;(9, 6);1;1070
;(9, 6);1;1071
;(9, 6);1;1072
MoveWest;(8, 6);1;1073
;(8, 6);1;1074
;(8, 6);1;1075
;(8, 6);1;1076
MoveWest;(7, 6);1;1077
;(7, 6);1;1078
;(7, 6);1;1079
MoveWest;(6, 6);1;1080
;(6, 6);1;1081
;(6, 6);1;1082
;(6, 6);1;1083
MoveWest;(5, 6);1;1084
;(5, 6);1;1085
;(5, 6);1;1086
;(5, 6);1;1087
;(5, 6);1;1088
MoveWest;(4, 6);1;1089
MoveWest;(3, 6);1;1090
;(3, 6);1;1091
;(3, 6);1;1092
;(3, 6);1;1093
;(3, 6);1;1094
;(3, 6);1;1095
;(3, 6);1;1096
MoveWest;(2, 6);1;1097
;(2, 6);1;1098
;(2, 6);1;1099
;(2, 6);1;1100
MoveWest;(1, 6);1;1101
;(1, 6);1;1102
;(1, 6);1;1103
;(1, 6);1;1104
;(1, 6);1;1105
;(1, 6);1;1106
MoveWest;(0, 6);1;1107
;(0, 6);1;1108
;(0, 6);1;1109
DropObject;(0, 6);1;1110
;(0, 6);1;1111
;(0, 6);1;1112
;(0, 6);1;1113
;(0, 6);1;1114
;(0, 6);1;1115
;(0, 6);1;1116
;(0, 6);1;1117
;(0, 6);1;1118
;(0, 6);1;1119
;(0, 6);1;1120
;(0, 6);1;1121
;(0, 6);1;1122
;(0, 6);1;1123
;(0, 6);1;1124
MoveNorth;(0, 5);1;1125
;(0, 5);1;1126
;(0, 5);1;1127
MoveEast;(1, 5);1;1128
;(1, 5);1;1129
;(1, 5);1;1130
;(1, 5);1;1131
MoveEast;(2, 5);1;1132
;(2, 5);1;1133
;(2, 5);1;1134
;(2, 5);1;1135
MoveEast;(3, 5);1;1136
;(3, 5);1;1137
;(3, 5);1;1138
;(3, 5);1;1139
MoveEast;(4, 5);1;1140
;(4, 5);1;1141
;(4, 5);1;1142
;(4, 5);1;1143
;(4, 5);1;1144
MoveEast;(5, 5);1;1145
;(5, 5);1;1146
;(5, 5);1;1147
MoveEast;(6, 5);1;1148
;(6, 5);1;1149
;(6, 5);1;1150
;(6, 5);1;1151
;(6, 5);1;1152
MoveEast;(7, 5);1;1153
;(7, 5);1;1154
;(7, 5);1;1155
;(7, 5);1;1156
MoveEast;(8, 5);1;1157
;(8, 5);1;1158
;(8, 5);1;1159
MoveEast;(9, 5);1;1160
;(9, 5);1;1161
;(9, 5);1;1162
;(9, 5);1;1163
;(9, 5);1;1164
;(9, 5);1;1165
MoveEast;(10, 5);1;1166
;(10, 5);1;1167
;(10, 5);1;1168
;(10, 5);1;1169
MoveEast;(11, 5);1;1170
;(11, 5);1;1171
;(11, 5);1;1172
;(11, 5);1;1173
;(11, 5);1;1174
;(11, 5);1;1175
;(11, 5);1;1176
