human_selector_action;human_selector_location;world_nr;tick_nr
;(10, 4);1;401
;(10, 4);1;402
;(10, 4);1;403
;(10, 4);1;404
;(10, 4);1;405
;(10, 4);1;406
;(10, 4);1;407
;(10, 4);1;408
;(10, 4);1;409
;(10, 4);1;410
;(10, 4);1;411
;(10, 4);1;412
;(10, 4);1;413
;(10, 4);1;414
;(10, 4);1;415
;(10, 4);1;416
;(10, 4);1;417
;(10, 4);1;418
;(10, 4);1;419
;(10, 4);1;420
;(10, 4);1;421
;(10, 4);1;422
;(10, 4);1;423
;(10, 4);1;424
;(10, 4);1;425
;(10, 4);1;426
;(10, 4);1;427
;(10, 4);1;428
;(10, 4);1;429
;(10, 4);1;430
;(10, 4);1;431
;(10, 4);1;432
MoveWest;(9, 4);1;433
;(9, 4);1;434
;(9, 4);1;435
;(9, 4);1;436
;(9, 4);1;437
;(9, 4);1;438
MoveWest;(8, 4);1;439
;(8, 4);1;440
;(8, 4);1;441
;(8, 4);1;442
;(8, 4);1;443
;(8, 4);1;444
MoveWest;(7, 4);1;445
;(7, 4);1;446
;(7, 4);1;447
;(7, 4);1;448
;(7, 4);1;449
;(7, 4);1;450
;(7, 4);1;451
;(7, 4);1;452
;(7, 4);1;453
;(7, 4);1;454
;(7, 4);1;455
;(7, 4);1;456
;(7, 4);1;457
;(7, 4);1;458
MoveEast;(8, 4);1;459
;(8, 4);1;460
;(8, 4);1;461
;(8, 4);1;462
MoveEast;(9, 4);1;463
;(9, 4);1;464
;(9, 4);1;465
;(9, 4);1;466
;(9, 4);1;467
;(9, 4);1;468
;(9, 4);1;469
MoveEast;(10, 4);1;470
;(10, 4);1;471
;(10, 4);1;472
;(10, 4);1;473
;(10, 4);1;474
;(10, 4);1;475
;(10, 4);1;476
;(10, 4);1;477
;(10, 4);1;478
;(10, 4);1;479
;(10, 4);1;480
;(10, 4);1;481
;(10, 4);1;482
;(10, 4);1;483
;(10, 4);1;484
MoveSouth;(10, 5);1;485
;(10, 5);1;486
;(10, 5);1;487
;(10, 5);1;488
;(10, 5);1;489
;(10, 5);1;490
;(10, 5);1;491
;(10, 5);1;492
;(10, 5);1;493
;(10, 5);1;494
;(10, 5);1;495
;(10, 5);1;496
;(10, 5);1;497
;(10, 5);1;498
;(10, 5);1;499
MoveNorth;(10, 4);1;500
;(10, 4);1;501
;(10, 4);1;502
;(10, 4);1;503
;(10, 4);1;504
;(10, 4);1;505
;(10, 4);1;506
;(10, 4);1;507
;(10, 4);1;508
;(10, 4);1;509
;(10, 4);1;510
;(10, 4);1;511
;(10, 4);1;512
;(10, 4);1;513
;(10, 4);1;514
;(10, 4);1;515
;(10, 4);1;516
;(10, 4);1;517
;(10, 4);1;518
;(10, 4);1;519
;(10, 4);1;520
;(10, 4);1;521
;(10, 4);1;522
;(10, 4);1;523
;(10, 4);1;524
;(10, 4);1;525
;(10, 4);1;526
;(10, 4);1;527
;(10, 4);1;528
MoveWest;(9, 4);1;529
;(9, 4);1;530
;(9, 4);1;531
;(9, 4);1;532
;(9, 4);1;533
;(9, 4);1;534
;(9, 4);1;535
;(9, 4);1;536
;(9, 4);1;537
;(9, 4);1;538
;(9, 4);1;539
;(9, 4);1;540
;(9, 4);1;541
;(9, 4);1;542
;(9, 4);1;543
;(9, 4);1;544
;(9, 4);1;545
;(9, 4);1;546
;(9, 4);1;547
;(9, 4);1;548
;(9, 4);1;549
;(9, 4);1;550
MoveWest;(8, 4);1;551
;(8, 4);1;552
;(8, 4);1;553
;(8, 4);1;554
;(8, 4);1;555
;(8, 4);1;556
;(8, 4);1;557
;(8, 4);1;558
;(8, 4);1;559
;(8, 4);1;560
;(8, 4);1;561
;(8, 4);1;562
;(8, 4);1;563
;(8, 4);1;564
;(8, 4);1;565
MoveEast;(9, 4);1;566
;(9, 4);1;567
;(9, 4);1;568
;(9, 4);1;569
;(9, 4);1;570
;(9, 4);1;571
;(9, 4);1;572
;(9, 4);1;573
;(9, 4);1;574
;(9, 4);1;575
;(9, 4);1;576
;(9, 4);1;577
;(9, 4);1;578
;(9, 4);1;579
;(9, 4);1;580
;(9, 4);1;581
;(9, 4);1;582
;(9, 4);1;583
;(9, 4);1;584
;(9, 4);1;585
;(9, 4);1;586
;(9, 4);1;587
;(9, 4);1;588
;(9, 4);1;589
;(9, 4);1;590
;(9, 4);1;591
;(9, 4);1;592
;(9, 4);1;593
;(9, 4);1;594
;(9, 4);1;595
;(9, 4);1;596
;(9, 4);1;597
;(9, 4);1;598
;(9, 4);1;599
;(9, 4);1;600
;(9, 4);1;601
;(9, 4);1;602
;(9, 4);1;603
;(9, 4);1;604
;(9, 4);1;605
;(9, 4);1;606
;(9, 4);1;607
;(9, 4);1;608
;(9, 4);1;609
;(9, 4);1;610
;(9, 4);1;611
;(9, 4);1;612
;(9, 4);1;613
;(9, 4);1;614
;(9, 4);1;615
;(9, 4);1;616
;(9, 4);1;617
;(9, 4);1;618
;(9, 4);1;619
;(9, 4);1;620
;(9, 4);1;621
;(9, 4);1;622
;(9, 4);1;623
;(9, 4);1;624
;(9, 4);1;625
;(9, 4);1;626
;(9, 4);1;627
;(9, 4);1;628
;(9, 4);1;629
;(9, 4);1;630
;(9, 4);1;631
;(9, 4);1;632
;(9, 4);1;633
;(9, 4);1;634
;(9, 4);1;635
;(9, 4);1;636
MoveSouth;(9, 5);1;637
;(9, 5);1;638
;(9, 5);1;639
;(9, 5);1;640
;(9, 5);1;641
;(9, 5);1;642
;(9, 5);1;643
;(9, 5);1;644
;(9, 5);1;645
;(9, 5);1;646
;(9, 5);1;647
;(9, 5);1;648
;(9, 5);1;649
;(9, 5);1;650
;(9, 5);1;651
;(9, 5);1;652
;(9, 5);1;653
;(9, 5);1;654
MoveNorth;(9, 4);1;655
;(9, 4);1;656
;(9, 4);1;657
;(9, 4);1;658
;(9, 4);1;659
;(9, 4);1;660
;(9, 4);1;661
;(9, 4);1;662
;(9, 4);1;663
;(9, 4);1;664
;(9, 4);1;665
;(9, 4);1;666
;(9, 4);1;667
;(9, 4);1;668
MoveEast;(10, 4);1;669
;(10, 4);1;670
;(10, 4);1;671
;(10, 4);1;672
;(10, 4);1;673
;(10, 4);1;674
;(10, 4);1;675
;(10, 4);1;676
;(10, 4);1;677
;(10, 4);1;678
;(10, 4);1;679
;(10, 4);1;680
;(10, 4);1;681
;(10, 4);1;682
;(10, 4);1;683
;(10, 4);1;684
;(10, 4);1;685
;(10, 4);1;686
;(10, 4);1;687
;(10, 4);1;688
;(10, 4);1;689
;(10, 4);1;690
;(10, 4);1;691
MoveWest;(9, 4);1;692
;(9, 4);1;693
;(9, 4);1;694
;(9, 4);1;695
;(9, 4);1;696
;(9, 4);1;697
;(9, 4);1;698
;(9, 4);1;699
;(9, 4);1;700
;(9, 4);1;701
;(9, 4);1;702
;(9, 4);1;703
;(9, 4);1;704
;(9, 4);1;705
;(9, 4);1;706
;(9, 4);1;707
;(9, 4);1;708
;(9, 4);1;709
;(9, 4);1;710
;(9, 4);1;711
;(9, 4);1;712
;(9, 4);1;713
;(9, 4);1;714
;(9, 4);1;715
;(9, 4);1;716
;(9, 4);1;717
;(9, 4);1;718
;(9, 4);1;719
;(9, 4);1;720
;(9, 4);1;721
;(9, 4);1;722
;(9, 4);1;723
;(9, 4);1;724
;(9, 4);1;725
;(9, 4);1;726
;(9, 4);1;727
;(9, 4);1;728
;(9, 4);1;729
;(9, 4);1;730
;(9, 4);1;731
;(9, 4);1;732
;(9, 4);1;733
;(9, 4);1;734
;(9, 4);1;735
;(9, 4);1;736
;(9, 4);1;737
;(9, 4);1;738
;(9, 4);1;739
;(9, 4);1;740
;(9, 4);1;741
;(9, 4);1;742
;(9, 4);1;743
;(9, 4);1;744
;(9, 4);1;745
;(9, 4);1;746
;(9, 4);1;747
;(9, 4);1;748
;(9, 4);1;749
;(9, 4);1;750
;(9, 4);1;751
;(9, 4);1;752
;(9, 4);1;753
;(9, 4);1;754
;(9, 4);1;755
;(9, 4);1;756
;(9, 4);1;757
;(9, 4);1;758
;(9, 4);1;759
;(9, 4);1;760
;(9, 4);1;761
;(9, 4);1;762
;(9, 4);1;763
;(9, 4);1;764
;(9, 4);1;765
;(9, 4);1;766
;(9, 4);1;767
;(9, 4);1;768
;(9, 4);1;769
;(9, 4);1;770
;(9, 4);1;771
;(9, 4);1;772
;(9, 4);1;773
;(9, 4);1;774
;(9, 4);1;775
;(9, 4);1;776
;(9, 4);1;777
;(9, 4);1;778
;(9, 4);1;779
;(9, 4);1;780
;(9, 4);1;781
;(9, 4);1;782
;(9, 4);1;783
;(9, 4);1;784
;(9, 4);1;785
;(9, 4);1;786
;(9, 4);1;787
;(9, 4);1;788
;(9, 4);1;789
;(9, 4);1;790
;(9, 4);1;791
;(9, 4);1;792
;(9, 4);1;793
;(9, 4);1;794
;(9, 4);1;795
;(9, 4);1;796
;(9, 4);1;797
;(9, 4);1;798
;(9, 4);1;799
;(9, 4);1;800
;(9, 4);1;801
;(9, 4);1;802
;(9, 4);1;803
;(9, 4);1;804
;(9, 4);1;805
;(9, 4);1;806
;(9, 4);1;807
;(9, 4);1;808
;(9, 4);1;809
;(9, 4);1;810
;(9, 4);1;811
;(9, 4);1;812
;(9, 4);1;813
;(9, 4);1;814
;(9, 4);1;815
;(9, 4);1;816
;(9, 4);1;817
;(9, 4);1;818
;(9, 4);1;819
;(9, 4);1;820
;(9, 4);1;821
;(9, 4);1;822
;(9, 4);1;823
;(9, 4);1;824
;(9, 4);1;825
;(9, 4);1;826
;(9, 4);1;827
;(9, 4);1;828
;(9, 4);1;829
;(9, 4);1;830
;(9, 4);1;831
;(9, 4);1;832
;(9, 4);1;833
;(9, 4);1;834
;(9, 4);1;835
;(9, 4);1;836
;(9, 4);1;837
;(9, 4);1;838
;(9, 4);1;839
;(9, 4);1;840
;(9, 4);1;841
;(9, 4);1;842
;(9, 4);1;843
;(9, 4);1;844
;(9, 4);1;845
;(9, 4);1;846
;(9, 4);1;847
;(9, 4);1;848
;(9, 4);1;849
;(9, 4);1;850
MoveEast;(10, 4);1;851
MoveEast;(11, 4);1;852
;(11, 4);1;853
;(11, 4);1;854
;(11, 4);1;855
;(11, 4);1;856
;(11, 4);1;857
;(11, 4);1;858
;(11, 4);1;859
;(11, 4);1;860
;(11, 4);1;861
;(11, 4);1;862
;(11, 4);1;863
;(11, 4);1;864
;(11, 4);1;865
;(11, 4);1;866
;(11, 4);1;867
;(11, 4);1;868
;(11, 4);1;869
;(11, 4);1;870
MoveWest;(10, 4);1;871
;(10, 4);1;872
;(10, 4);1;873
;(10, 4);1;874
;(10, 4);1;875
;(10, 4);1;876
;(10, 4);1;877
;(10, 4);1;878
;(10, 4);1;879
;(10, 4);1;880
;(10, 4);1;881
;(10, 4);1;882
;(10, 4);1;883
;(10, 4);1;884
;(10, 4);1;885
;(10, 4);1;886
;(10, 4);1;887
;(10, 4);1;888
;(10, 4);1;889
;(10, 4);1;890
;(10, 4);1;891
;(10, 4);1;892
;(10, 4);1;893
;(10, 4);1;894
;(10, 4);1;895
;(10, 4);1;896
;(10, 4);1;897
;(10, 4);1;898
;(10, 4);1;899
;(10, 4);1;900
;(10, 4);1;901
;(10, 4);1;902
;(10, 4);1;903
;(10, 4);1;904
MoveWest;(9, 4);1;905
;(9, 4);1;906
;(9, 4);1;907
;(9, 4);1;908
;(9, 4);1;909
;(9, 4);1;910
;(9, 4);1;911
;(9, 4);1;912
;(9, 4);1;913
MoveWest;(8, 4);1;914
;(8, 4);1;915
;(8, 4);1;916
;(8, 4);1;917
MoveWest;(7, 4);1;918
;(7, 4);1;919
;(7, 4);1;920
;(7, 4);1;921
;(7, 4);1;922
;(7, 4);1;923
;(7, 4);1;924
;(7, 4);1;925
;(7, 4);1;926
MoveEast;(8, 4);1;927
;(8, 4);1;928
;(8, 4);1;929
;(8, 4);1;930
;(8, 4);1;931
;(8, 4);1;932
MoveEast;(9, 4);1;933
;(9, 4);1;934
;(9, 4);1;935
;(9, 4);1;936
;(9, 4);1;937
;(9, 4);1;938
;(9, 4);1;939
MoveEast;(10, 4);1;940
;(10, 4);1;941
;(10, 4);1;942
;(10, 4);1;943
;(10, 4);1;944
;(10, 4);1;945
;(10, 4);1;946
;(10, 4);1;947
;(10, 4);1;948
;(10, 4);1;949
;(10, 4);1;950
;(10, 4);1;951
;(10, 4);1;952
;(10, 4);1;953
;(10, 4);1;954
;(10, 4);1;955
;(10, 4);1;956
;(10, 4);1;957
;(10, 4);1;958
;(10, 4);1;959
;(10, 4);1;960
;(10, 4);1;961
;(10, 4);1;962
;(10, 4);1;963
;(10, 4);1;964
;(10, 4);1;965
;(10, 4);1;966
;(10, 4);1;967
;(10, 4);1;968
;(10, 4);1;969
;(10, 4);1;970
;(10, 4);1;971
;(10, 4);1;972
;(10, 4);1;973
;(10, 4);1;974
;(10, 4);1;975
;(10, 4);1;976
;(10, 4);1;977
;(10, 4);1;978
;(10, 4);1;979
;(10, 4);1;980
;(10, 4);1;981
;(10, 4);1;982
;(10, 4);1;983
;(10, 4);1;984
;(10, 4);1;985
;(10, 4);1;986
;(10, 4);1;987
;(10, 4);1;988
;(10, 4);1;989
;(10, 4);1;990
;(10, 4);1;991
;(10, 4);1;992
;(10, 4);1;993
;(10, 4);1;994
;(10, 4);1;995
;(10, 4);1;996
;(10, 4);1;997
;(10, 4);1;998
;(10, 4);1;999
;(10, 4);1;1000
;(10, 4);1;1001
;(10, 4);1;1002
MoveWest;(9, 4);1;1003
;(9, 4);1;1004
;(9, 4);1;1005
;(9, 4);1;1006
;(9, 4);1;1007
;(9, 4);1;1008
;(9, 4);1;1009
;(9, 4);1;1010
;(9, 4);1;1011
;(9, 4);1;1012
;(9, 4);1;1013
;(9, 4);1;1014
;(9, 4);1;1015
;(9, 4);1;1016
;(9, 4);1;1017
MoveEast;(10, 4);1;1018
;(10, 4);1;1019
;(10, 4);1;1020
;(10, 4);1;1021
;(10, 4);1;1022
;(10, 4);1;1023
;(10, 4);1;1024
;(10, 4);1;1025
;(10, 4);1;1026
;(10, 4);1;1027
;(10, 4);1;1028
;(10, 4);1;1029
;(10, 4);1;1030
;(10, 4);1;1031
;(10, 4);1;1032
;(10, 4);1;1033
;(10, 4);1;1034
;(10, 4);1;1035
;(10, 4);1;1036
;(10, 4);1;1037
;(10, 4);1;1038
;(10, 4);1;1039
;(10, 4);1;1040
;(10, 4);1;1041
;(10, 4);1;1042
;(10, 4);1;1043
;(10, 4);1;1044
;(10, 4);1;1045
;(10, 4);1;1046
;(10, 4);1;1047
;(10, 4);1;1048
;(10, 4);1;1049
;(10, 4);1;1050
;(10, 4);1;1051
;(10, 4);1;1052
;(10, 4);1;1053
;(10, 4);1;1054
;(10, 4);1;1055
;(10, 4);1;1056
;(10, 4);1;1057
;(10, 4);1;1058
;(10, 4);1;1059
;(10, 4);1;1060
;(10, 4);1;1061
;(10, 4);1;1062
;(10, 4);1;1063
;(10, 4);1;1064
;(10, 4);1;1065
;(10, 4);1;1066
;(10, 4);1;1067
;(10, 4);1;1068
;(10, 4);1;1069
;(10, 4);1;1070
;(10, 4);1;1071
;(10, 4);1;1072
;(10, 4);1;1073
;(10, 4);1;1074
;(10, 4);1;1075
;(10, 4);1;1076
;(10, 4);1;1077
;(10, 4);1;1078
;(10, 4);1;1079
;(10, 4);1;1080
;(10, 4);1;1081
;(10, 4);1;1082
;(10, 4);1;1083
;(10, 4);1;1084
;(10, 4);1;1085
;(10, 4);1;1086
;(10, 4);1;1087
;(10, 4);1;1088
;(10, 4);1;1089
;(10, 4);1;1090
;(10, 4);1;1091
;(10, 4);1;1092
;(10, 4);1;1093
;(10, 4);1;1094
;(10, 4);1;1095
;(10, 4);1;1096
;(10, 4);1;1097
;(10, 4);1;1098
;(10, 4);1;1099
;(10, 4);1;1100
;(10, 4);1;1101
;(10, 4);1;1102
;(10, 4);1;1103
;(10, 4);1;1104
;(10, 4);1;1105
;(10, 4);1;1106
;(10, 4);1;1107
;(10, 4);1;1108
;(10, 4);1;1109
;(10, 4);1;1110
;(10, 4);1;1111
;(10, 4);1;1112
;(10, 4);1;1113
;(10, 4);1;1114
;(10, 4);1;1115
;(10, 4);1;1116
;(10, 4);1;1117
;(10, 4);1;1118
;(10, 4);1;1119
;(10, 4);1;1120
;(10, 4);1;1121
;(10, 4);1;1122
;(10, 4);1;1123
;(10, 4);1;1124
;(10, 4);1;1125
;(10, 4);1;1126
;(10, 4);1;1127
;(10, 4);1;1128
;(10, 4);1;1129
;(10, 4);1;1130
;(10, 4);1;1131
;(10, 4);1;1132
;(10, 4);1;1133
;(10, 4);1;1134
;(10, 4);1;1135
;(10, 4);1;1136
;(10, 4);1;1137
;(10, 4);1;1138
;(10, 4);1;1139
;(10, 4);1;1140
;(10, 4);1;1141
;(10, 4);1;1142
;(10, 4);1;1143
;(10, 4);1;1144
;(10, 4);1;1145
;(10, 4);1;1146
;(10, 4);1;1147
;(10, 4);1;1148
;(10, 4);1;1149
;(10, 4);1;1150
;(10, 4);1;1151
;(10, 4);1;1152
;(10, 4);1;1153
;(10, 4);1;1154
;(10, 4);1;1155
;(10, 4);1;1156
;(10, 4);1;1157
;(10, 4);1;1158
;(10, 4);1;1159
;(10, 4);1;1160
;(10, 4);1;1161
;(10, 4);1;1162
;(10, 4);1;1163
;(10, 4);1;1164
;(10, 4);1;1165
;(10, 4);1;1166
;(10, 4);1;1167
;(10, 4);1;1168
;(10, 4);1;1169
;(10, 4);1;1170
;(10, 4);1;1171
;(10, 4);1;1172
;(10, 4);1;1173
;(10, 4);1;1174
;(10, 4);1;1175
;(10, 4);1;1176
;(10, 4);1;1177
;(10, 4);1;1178
;(10, 4);1;1179
MoveWest;(9, 4);1;1180
;(9, 4);1;1181
;(9, 4);1;1182
;(9, 4);1;1183
;(9, 4);1;1184
;(9, 4);1;1185
;(9, 4);1;1186
;(9, 4);1;1187
;(9, 4);1;1188
;(9, 4);1;1189
;(9, 4);1;1190
;(9, 4);1;1191
;(9, 4);1;1192
;(9, 4);1;1193
;(9, 4);1;1194
MoveEast;(10, 4);1;1195
;(10, 4);1;1196
;(10, 4);1;1197
;(10, 4);1;1198
;(10, 4);1;1199
;(10, 4);1;1200
;(10, 4);1;1201
;(10, 4);1;1202
;(10, 4);1;1203
;(10, 4);1;1204
;(10, 4);1;1205
;(10, 4);1;1206
;(10, 4);1;1207
;(10, 4);1;1208
;(10, 4);1;1209
;(10, 4);1;1210
;(10, 4);1;1211
;(10, 4);1;1212
;(10, 4);1;1213
MoveWest;(9, 4);1;1214
;(9, 4);1;1215
;(9, 4);1;1216
;(9, 4);1;1217
;(9, 4);1;1218
;(9, 4);1;1219
;(9, 4);1;1220
;(9, 4);1;1221
;(9, 4);1;1222
;(9, 4);1;1223
;(9, 4);1;1224
MoveEast;(10, 4);1;1225
;(10, 4);1;1226
;(10, 4);1;1227
