human_selector_action;human_selector_location;world_nr;tick_nr
;(9, 2);1;402
;(9, 2);1;403
;(9, 2);1;404
;(9, 2);1;405
;(9, 2);1;406
;(9, 2);1;407
;(9, 2);1;408
;(9, 2);1;409
;(9, 2);1;410
;(9, 2);1;411
;(9, 2);1;412
MoveSouth;(9, 3);1;413
;(9, 3);1;414
;(9, 3);1;415
;(9, 3);1;416
;(9, 3);1;417
;(9, 3);1;418
;(9, 3);1;419
;(9, 3);1;420
;(9, 3);1;421
;(9, 3);1;422
;(9, 3);1;423
;(9, 3);1;424
;(9, 3);1;425
MoveEast;(10, 3);1;426
;(10, 3);1;427
;(10, 3);1;428
;(10, 3);1;429
;(10, 3);1;430
;(10, 3);1;431
;(10, 3);1;432
;(10, 3);1;433
;(10, 3);1;434
;(10, 3);1;435
;(10, 3);1;436
;(10, 3);1;437
;(10, 3);1;438
MoveWest;(9, 3);1;439
;(9, 3);1;440
;(9, 3);1;441
MoveNorth;(9, 2);1;442
;(9, 2);1;443
;(9, 2);1;444
;(9, 2);1;445
;(9, 2);1;446
;(9, 2);1;447
;(9, 2);1;448
;(9, 2);1;449
;(9, 2);1;450
;(9, 2);1;451
;(9, 2);1;452
;(9, 2);1;453
;(9, 2);1;454
;(9, 2);1;455
;(9, 2);1;456
;(9, 2);1;457
;(9, 2);1;458
;(9, 2);1;459
;(9, 2);1;460
;(9, 2);1;461
MoveWest;(8, 2);1;462
;(8, 2);1;463
;(8, 2);1;464
;(8, 2);1;465
;(8, 2);1;466
;(8, 2);1;467
;(8, 2);1;468
;(8, 2);1;469
;(8, 2);1;470
;(8, 2);1;471
MoveWest;(7, 2);1;472
;(7, 2);1;473
;(7, 2);1;474
;(7, 2);1;475
;(7, 2);1;476
;(7, 2);1;477
;(7, 2);1;478
;(7, 2);1;479
;(7, 2);1;480
MoveSouth;(7, 3);1;481
;(7, 3);1;482
;(7, 3);1;483
;(7, 3);1;484
;(7, 3);1;485
;(7, 3);1;486
;(7, 3);1;487
MoveEast;(8, 3);1;488
;(8, 3);1;489
;(8, 3);1;490
;(8, 3);1;491
;(8, 3);1;492
;(8, 3);1;493
;(8, 3);1;494
;(8, 3);1;495
;(8, 3);1;496
;(8, 3);1;497
;(8, 3);1;498
;(8, 3);1;499
;(8, 3);1;500
;(8, 3);1;501
MoveWest;(7, 3);1;502
;(7, 3);1;503
;(7, 3);1;504
;(7, 3);1;505
;(7, 3);1;506
;(7, 3);1;507
;(7, 3);1;508
;(7, 3);1;509
;(7, 3);1;510
;(7, 3);1;511
;(7, 3);1;512
;(7, 3);1;513
;(7, 3);1;514
;(7, 3);1;515
;(7, 3);1;516
;(7, 3);1;517
;(7, 3);1;518
;(7, 3);1;519
;(7, 3);1;520
;(7, 3);1;521
;(7, 3);1;522
;(7, 3);1;523
;(7, 3);1;524
;(7, 3);1;525
;(7, 3);1;526
;(7, 3);1;527
;(7, 3);1;528
;(7, 3);1;529
;(7, 3);1;530
;(7, 3);1;531
;(7, 3);1;532
;(7, 3);1;533
;(7, 3);1;534
;(7, 3);1;535
;(7, 3);1;536
;(7, 3);1;537
;(7, 3);1;538
;(7, 3);1;539
;(7, 3);1;540
;(7, 3);1;541
;(7, 3);1;542
;(7, 3);1;543
;(7, 3);1;544
;(7, 3);1;545
;(7, 3);1;546
MoveSouth;(7, 4);1;547
;(7, 4);1;548
;(7, 4);1;549
;(7, 4);1;550
;(7, 4);1;551
;(7, 4);1;552
;(7, 4);1;553
;(7, 4);1;554
;(7, 4);1;555
;(7, 4);1;556
;(7, 4);1;557
;(7, 4);1;558
;(7, 4);1;559
;(7, 4);1;560
;(7, 4);1;561
;(7, 4);1;562
;(7, 4);1;563
;(7, 4);1;564
;(7, 4);1;565
;(7, 4);1;566
;(7, 4);1;567
;(7, 4);1;568
;(7, 4);1;569
;(7, 4);1;570
;(7, 4);1;571
;(7, 4);1;572
;(7, 4);1;573
;(7, 4);1;574
;(7, 4);1;575
;(7, 4);1;576
;(7, 4);1;577
;(7, 4);1;578
;(7, 4);1;579
;(7, 4);1;580
;(7, 4);1;581
;(7, 4);1;582
;(7, 4);1;583
;(7, 4);1;584
;(7, 4);1;585
;(7, 4);1;586
;(7, 4);1;587
;(7, 4);1;588
;(7, 4);1;589
;(7, 4);1;590
;(7, 4);1;591
;(7, 4);1;592
;(7, 4);1;593
;(7, 4);1;594
;(7, 4);1;595
;(7, 4);1;596
;(7, 4);1;597
;(7, 4);1;598
;(7, 4);1;599
;(7, 4);1;600
;(7, 4);1;601
;(7, 4);1;602
;(7, 4);1;603
;(7, 4);1;604
;(7, 4);1;605
;(7, 4);1;606
;(7, 4);1;607
;(7, 4);1;608
;(7, 4);1;609
;(7, 4);1;610
;(7, 4);1;611
;(7, 4);1;612
;(7, 4);1;613
;(7, 4);1;614
;(7, 4);1;615
;(7, 4);1;616
;(7, 4);1;617
MoveNorth;(7, 3);1;618
;(7, 3);1;619
;(7, 3);1;620
;(7, 3);1;621
MoveEast;(8, 3);1;622
;(8, 3);1;623
;(8, 3);1;624
;(8, 3);1;625
;(8, 3);1;626
;(8, 3);1;627
;(8, 3);1;628
;(8, 3);1;629
;(8, 3);1;630
;(8, 3);1;631
;(8, 3);1;632
;(8, 3);1;633
;(8, 3);1;634
;(8, 3);1;635
;(8, 3);1;636
MoveSouth;(8, 4);1;637
;(8, 4);1;638
MoveWest;(7, 4);1;639
;(7, 4);1;640
;(7, 4);1;641
;(7, 4);1;642
;(7, 4);1;643
;(7, 4);1;644
;(7, 4);1;645
MoveSouth;(7, 5);1;646
;(7, 5);1;647
;(7, 5);1;648
;(7, 5);1;649
;(7, 5);1;650
MoveWest;(6, 5);1;651
;(6, 5);1;652
;(6, 5);1;653
;(6, 5);1;654
;(6, 5);1;655
;(6, 5);1;656
;(6, 5);1;657
;(6, 5);1;658
;(6, 5);1;659
MoveWest;(5, 5);1;660
;(5, 5);1;661
;(5, 5);1;662
;(5, 5);1;663
;(5, 5);1;664
MoveSouth;(5, 6);1;665
;(5, 6);1;666
MoveSouth;(5, 7);1;667
;(5, 7);1;668
;(5, 7);1;669
;(5, 7);1;670
;(5, 7);1;671
MoveSouth;(5, 8);1;672
;(5, 8);1;673
;(5, 8);1;674
;(5, 8);1;675
;(5, 8);1;676
;(5, 8);1;677
;(5, 8);1;678
;(5, 8);1;679
;(5, 8);1;680
;(5, 8);1;681
;(5, 8);1;682
MoveSouth;(5, 9);1;683
;(5, 9);1;684
;(5, 9);1;685
;(5, 9);1;686
;(5, 9);1;687
;(5, 9);1;688
;(5, 9);1;689
;(5, 9);1;690
;(5, 9);1;691
;(5, 9);1;692
;(5, 9);1;693
;(5, 9);1;694
;(5, 9);1;695
;(5, 9);1;696
;(5, 9);1;697
;(5, 9);1;698
;(5, 9);1;699
;(5, 9);1;700
;(5, 9);1;701
;(5, 9);1;702
;(5, 9);1;703
;(5, 9);1;704
;(5, 9);1;705
;(5, 9);1;706
;(5, 9);1;707
;(5, 9);1;708
;(5, 9);1;709
;(5, 9);1;710
;(5, 9);1;711
;(5, 9);1;712
DropObject;(5, 9);1;713
;(5, 9);1;714
;(5, 9);1;715
;(5, 9);1;716
;(5, 9);1;717
;(5, 9);1;718
;(5, 9);1;719
;(5, 9);1;720
;(5, 9);1;721
;(5, 9);1;722
;(5, 9);1;723
MoveNorth;(5, 8);1;724
;(5, 8);1;725
;(5, 8);1;726
;(5, 8);1;727
;(5, 8);1;728
;(5, 8);1;729
;(5, 8);1;730
;(5, 8);1;731
MoveEast;(6, 8);1;732
;(6, 8);1;733
;(6, 8);1;734
;(6, 8);1;735
;(6, 8);1;736
;(6, 8);1;737
;(6, 8);1;738
;(6, 8);1;739
;(6, 8);1;740
;(6, 8);1;741
;(6, 8);1;742
;(6, 8);1;743
MoveNorth;(6, 7);1;744
;(6, 7);1;745
;(6, 7);1;746
;(6, 7);1;747
;(6, 7);1;748
MoveEast;(7, 7);1;749
;(7, 7);1;750
;(7, 7);1;751
;(7, 7);1;752
MoveNorth;(7, 6);1;753
;(7, 6);1;754
;(7, 6);1;755
;(7, 6);1;756
MoveEast;(8, 6);1;757
;(8, 6);1;758
;(8, 6);1;759
;(8, 6);1;760
;(8, 6);1;761
;(8, 6);1;762
;(8, 6);1;763
;(8, 6);1;764
;(8, 6);1;765
;(8, 6);1;766
;(8, 6);1;767
GrabObject;(8, 6);1;768
;(8, 6);1;769
;(8, 6);1;770
;(8, 6);1;771
;(8, 6);1;772
;(8, 6);1;773
;(8, 6);1;774
;(8, 6);1;775
;(8, 6);1;776
;(8, 6);1;777
MoveNorth;(8, 5);1;778
;(8, 5);1;779
;(8, 5);1;780
;(8, 5);1;781
;(8, 5);1;782
;(8, 5);1;783
;(8, 5);1;784
MoveWest;(7, 5);1;785
;(7, 5);1;786
;(7, 5);1;787
;(7, 5);1;788
;(7, 5);1;789
;(7, 5);1;790
;(7, 5);1;791
;(7, 5);1;792
MoveSouth;(7, 6);1;793
;(7, 6);1;794
;(7, 6);1;795
;(7, 6);1;796
;(7, 6);1;797
;(7, 6);1;798
;(7, 6);1;799
;(7, 6);1;800
;(7, 6);1;801
;(7, 6);1;802
;(7, 6);1;803
;(7, 6);1;804
;(7, 6);1;805
;(7, 6);1;806
;(7, 6);1;807
;(7, 6);1;808
MoveWest;(6, 6);1;809
;(6, 6);1;810
;(6, 6);1;811
;(6, 6);1;812
;(6, 6);1;813
MoveWest;(5, 6);1;814
;(5, 6);1;815
;(5, 6);1;816
;(5, 6);1;817
;(5, 6);1;818
;(5, 6);1;819
;(5, 6);1;820
;(5, 6);1;821
;(5, 6);1;822
;(5, 6);1;823
;(5, 6);1;824
;(5, 6);1;825
;(5, 6);1;826
;(5, 6);1;827
;(5, 6);1;828
;(5, 6);1;829
;(5, 6);1;830
;(5, 6);1;831
;(5, 6);1;832
;(5, 6);1;833
;(5, 6);1;834
;(5, 6);1;835
;(5, 6);1;836
;(5, 6);1;837
;(5, 6);1;838
;(5, 6);1;839
;(5, 6);1;840
;(5, 6);1;841
;(5, 6);1;842
;(5, 6);1;843
;(5, 6);1;844
;(5, 6);1;845
;(5, 6);1;846
;(5, 6);1;847
;(5, 6);1;848
;(5, 6);1;849
;(5, 6);1;850
;(5, 6);1;851
;(5, 6);1;852
;(5, 6);1;853
;(5, 6);1;854
;(5, 6);1;855
;(5, 6);1;856
;(5, 6);1;857
;(5, 6);1;858
;(5, 6);1;859
;(5, 6);1;860
;(5, 6);1;861
;(5, 6);1;862
;(5, 6);1;863
;(5, 6);1;864
MoveNorth;(5, 5);1;865
;(5, 5);1;866
;(5, 5);1;867
;(5, 5);1;868
MoveNorth;(5, 4);1;869
;(5, 4);1;870
MoveEast;(6, 4);1;871
;(6, 4);1;872
;(6, 4);1;873
;(6, 4);1;874
;(6, 4);1;875
;(6, 4);1;876
;(6, 4);1;877
;(6, 4);1;878
;(6, 4);1;879
MoveEast;(7, 4);1;880
MoveEast;(8, 4);1;881
MoveEast;(9, 4);1;882
MoveEast;(10, 4);1;883
MoveEast;(11, 4);1;884
;(11, 4);1;885
MoveEast;(12, 4);1;886
MoveEast;(13, 4);1;887
;(13, 4);1;888
MoveEast;(14, 4);1;889
MoveEast;(15, 4);1;890
MoveEast;(16, 4);1;891
;(16, 4);1;892
MoveEast;(17, 4);1;893
;(17, 4);1;894
;(17, 4);1;895
;(17, 4);1;896
;(17, 4);1;897
;(17, 4);1;898
;(17, 4);1;899
MoveSouth;(17, 5);1;900
;(17, 5);1;901
;(17, 5);1;902
;(17, 5);1;903
;(17, 5);1;904
MoveWest;(16, 5);1;905
;(16, 5);1;906
;(16, 5);1;907
;(16, 5);1;908
;(16, 5);1;909
;(16, 5);1;910
MoveWest;(15, 5);1;911
;(15, 5);1;912
;(15, 5);1;913
;(15, 5);1;914
;(15, 5);1;915
;(15, 5);1;916
;(15, 5);1;917
;(15, 5);1;918
;(15, 5);1;919
GrabObject;(15, 5);1;920
;(15, 5);1;921
;(15, 5);1;922
;(15, 5);1;923
;(15, 5);1;924
;(15, 5);1;925
;(15, 5);1;926
;(15, 5);1;927
;(15, 5);1;928
;(15, 5);1;929
;(15, 5);1;930
;(15, 5);1;931
;(15, 5);1;932
;(15, 5);1;933
;(15, 5);1;934
;(15, 5);1;935
;(15, 5);1;936
;(15, 5);1;937
;(15, 5);1;938
;(15, 5);1;939
;(15, 5);1;940
;(15, 5);1;941
;(15, 5);1;942
;(15, 5);1;943
;(15, 5);1;944
;(15, 5);1;945
;(15, 5);1;946
;(15, 5);1;947
;(15, 5);1;948
;(15, 5);1;949
;(15, 5);1;950
;(15, 5);1;951
;(15, 5);1;952
;(15, 5);1;953
;(15, 5);1;954
;(15, 5);1;955
;(15, 5);1;956
;(15, 5);1;957
;(15, 5);1;958
;(15, 5);1;959
;(15, 5);1;960
DropObject;(15, 5);1;961
;(15, 5);1;962
;(15, 5);1;963
;(15, 5);1;964
;(15, 5);1;965
;(15, 5);1;966
;(15, 5);1;967
;(15, 5);1;968
;(15, 5);1;969
;(15, 5);1;970
;(15, 5);1;971
;(15, 5);1;972
;(15, 5);1;973
MoveWest;(14, 5);1;974
;(14, 5);1;975
;(14, 5);1;976
;(14, 5);1;977
;(14, 5);1;978
;(14, 5);1;979
;(14, 5);1;980
;(14, 5);1;981
;(14, 5);1;982
;(14, 5);1;983
;(14, 5);1;984
;(14, 5);1;985
MoveWest;(13, 5);1;986
;(13, 5);1;987
;(13, 5);1;988
;(13, 5);1;989
;(13, 5);1;990
;(13, 5);1;991
;(13, 5);1;992
;(13, 5);1;993
MoveWest;(12, 5);1;994
;(12, 5);1;995
;(12, 5);1;996
;(12, 5);1;997
;(12, 5);1;998
;(12, 5);1;999
;(12, 5);1;1000
;(12, 5);1;1001
MoveNorth;(12, 4);1;1002
;(12, 4);1;1003
MoveWest;(11, 4);1;1004
;(11, 4);1;1005
;(11, 4);1;1006
;(11, 4);1;1007
;(11, 4);1;1008
;(11, 4);1;1009
;(11, 4);1;1010
;(11, 4);1;1011
;(11, 4);1;1012
;(11, 4);1;1013
;(11, 4);1;1014
;(11, 4);1;1015
;(11, 4);1;1016
;(11, 4);1;1017
;(11, 4);1;1018
;(11, 4);1;1019
;(11, 4);1;1020
;(11, 4);1;1021
;(11, 4);1;1022
MoveNorth;(11, 3);1;1023
;(11, 3);1;1024
MoveWest;(10, 3);1;1025
;(10, 3);1;1026
;(10, 3);1;1027
;(10, 3);1;1028
;(10, 3);1;1029
;(10, 3);1;1030
;(10, 3);1;1031
;(10, 3);1;1032
;(10, 3);1;1033
;(10, 3);1;1034
;(10, 3);1;1035
;(10, 3);1;1036
DropObject;(10, 3);1;1037
;(10, 3);1;1038
;(10, 3);1;1039
;(10, 3);1;1040
;(10, 3);1;1041
;(10, 3);1;1042
;(10, 3);1;1043
;(10, 3);1;1044
;(10, 3);1;1045
;(10, 3);1;1046
MoveSouth;(10, 4);1;1047
;(10, 4);1;1048
;(10, 4);1;1049
;(10, 4);1;1050
;(10, 4);1;1051
;(10, 4);1;1052
MoveWest;(9, 4);1;1053
;(9, 4);1;1054
;(9, 4);1;1055
;(9, 4);1;1056
;(9, 4);1;1057
;(9, 4);1;1058
;(9, 4);1;1059
;(9, 4);1;1060
;(9, 4);1;1061
;(9, 4);1;1062
;(9, 4);1;1063
;(9, 4);1;1064
;(9, 4);1;1065
;(9, 4);1;1066
;(9, 4);1;1067
;(9, 4);1;1068
;(9, 4);1;1069
;(9, 4);1;1070
;(9, 4);1;1071
;(9, 4);1;1072
;(9, 4);1;1073
;(9, 4);1;1074
;(9, 4);1;1075
GrabObject;(9, 4);1;1076
;(9, 4);1;1077
;(9, 4);1;1078
;(9, 4);1;1079
;(9, 4);1;1080
;(9, 4);1;1081
;(9, 4);1;1082
;(9, 4);1;1083
;(9, 4);1;1084
;(9, 4);1;1085
;(9, 4);1;1086
;(9, 4);1;1087
;(9, 4);1;1088
;(9, 4);1;1089
;(9, 4);1;1090
;(9, 4);1;1091
;(9, 4);1;1092
;(9, 4);1;1093
;(9, 4);1;1094
;(9, 4);1;1095
;(9, 4);1;1096
;(9, 4);1;1097
MoveWest;(8, 4);1;1098
;(8, 4);1;1099
;(8, 4);1;1100
;(8, 4);1;1101
;(8, 4);1;1102
;(8, 4);1;1103
;(8, 4);1;1104
MoveEast;(9, 4);1;1105
;(9, 4);1;1106
;(9, 4);1;1107
;(9, 4);1;1108
;(9, 4);1;1109
;(9, 4);1;1110
;(9, 4);1;1111
;(9, 4);1;1112
;(9, 4);1;1113
MoveEast;(10, 4);1;1114
MoveEast;(11, 4);1;1115
;(11, 4);1;1116
;(11, 4);1;1117
;(11, 4);1;1118
;(11, 4);1;1119
;(11, 4);1;1120
;(11, 4);1;1121
;(11, 4);1;1122
;(11, 4);1;1123
;(11, 4);1;1124
;(11, 4);1;1125
;(11, 4);1;1126
;(11, 4);1;1127
;(11, 4);1;1128
;(11, 4);1;1129
;(11, 4);1;1130
;(11, 4);1;1131
;(11, 4);1;1132
;(11, 4);1;1133
;(11, 4);1;1134
;(11, 4);1;1135
;(11, 4);1;1136
;(11, 4);1;1137
;(11, 4);1;1138
;(11, 4);1;1139
;(11, 4);1;1140
;(11, 4);1;1141
;(11, 4);1;1142
;(11, 4);1;1143
;(11, 4);1;1144
;(11, 4);1;1145
MoveEast;(12, 4);1;1146
;(12, 4);1;1147
;(12, 4);1;1148
;(12, 4);1;1149
;(12, 4);1;1150
;(12, 4);1;1151
MoveEast;(13, 4);1;1152
;(13, 4);1;1153
;(13, 4);1;1154
;(13, 4);1;1155
MoveEast;(14, 4);1;1156
;(14, 4);1;1157
;(14, 4);1;1158
;(14, 4);1;1159
;(14, 4);1;1160
MoveEast;(15, 4);1;1161
;(15, 4);1;1162
;(15, 4);1;1163
;(15, 4);1;1164
;(15, 4);1;1165
;(15, 4);1;1166
;(15, 4);1;1167
;(15, 4);1;1168
;(15, 4);1;1169
;(15, 4);1;1170
;(15, 4);1;1171
;(15, 4);1;1172
;(15, 4);1;1173
;(15, 4);1;1174
;(15, 4);1;1175
;(15, 4);1;1176
;(15, 4);1;1177
;(15, 4);1;1178
;(15, 4);1;1179
;(15, 4);1;1180
;(15, 4);1;1181
;(15, 4);1;1182
;(15, 4);1;1183
;(15, 4);1;1184
;(15, 4);1;1185
;(15, 4);1;1186
;(15, 4);1;1187
DropObject;(15, 4);1;1188
;(15, 4);1;1189
;(15, 4);1;1190
;(15, 4);1;1191
;(15, 4);1;1192
;(15, 4);1;1193
;(15, 4);1;1194
;(15, 4);1;1195
MoveWest;(14, 4);1;1196
;(14, 4);1;1197
;(14, 4);1;1198
MoveWest;(13, 4);1;1199
;(13, 4);1;1200
;(13, 4);1;1201
;(13, 4);1;1202
;(13, 4);1;1203
;(13, 4);1;1204
;(13, 4);1;1205
;(13, 4);1;1206
;(13, 4);1;1207
