human_selector_action;human_selector_location;world_nr;tick_nr
;(0, 4);1;246
MoveWest;(0, 4);1;247
;(0, 4);1;248
;(0, 4);1;249
;(0, 4);1;250
;(0, 4);1;251
;(0, 4);1;252
;(0, 4);1;253
DropObject;(0, 4);1;254
;(0, 4);1;255
;(0, 4);1;256
;(0, 4);1;257
;(0, 4);1;258
;(0, 4);1;259
;(0, 4);1;260
;(0, 4);1;261
;(0, 4);1;262
;(0, 4);1;263
;(0, 4);1;264
;(0, 4);1;265
;(0, 4);1;266
;(0, 4);1;267
;(0, 4);1;268
;(0, 4);1;269
MoveEast;(1, 4);1;270
;(1, 4);1;271
;(1, 4);1;272
;(1, 4);1;273
;(1, 4);1;274
;(1, 4);1;275
;(1, 4);1;276
;(1, 4);1;277
MoveEast;(2, 4);1;278
;(2, 4);1;279
;(2, 4);1;280
;(2, 4);1;281
;(2, 4);1;282
;(2, 4);1;283
;(2, 4);1;284
;(2, 4);1;285
;(2, 4);1;286
MoveEast;(3, 4);1;287
;(3, 4);1;288
;(3, 4);1;289
;(3, 4);1;290
;(3, 4);1;291
;(3, 4);1;292
;(3, 4);1;293
;(3, 4);1;294
MoveEast;(4, 4);1;295
;(4, 4);1;296
;(4, 4);1;297
;(4, 4);1;298
;(4, 4);1;299
;(4, 4);1;300
;(4, 4);1;301
;(4, 4);1;302
;(4, 4);1;303
MoveEast;(5, 4);1;304
MoveEast;(6, 4);1;305
MoveEast;(7, 4);1;306
;(7, 4);1;307
;(7, 4);1;308
;(7, 4);1;309
;(7, 4);1;310
MoveEast;(8, 4);1;311
;(8, 4);1;312
;(8, 4);1;313
;(8, 4);1;314
;(8, 4);1;315
;(8, 4);1;316
;(8, 4);1;317
;(8, 4);1;318
MoveEast;(9, 4);1;319
;(9, 4);1;320
;(9, 4);1;321
;(9, 4);1;322
;(9, 4);1;323
;(9, 4);1;324
MoveEast;(10, 4);1;325
;(10, 4);1;326
;(10, 4);1;327
;(10, 4);1;328
;(10, 4);1;329
;(10, 4);1;330
;(10, 4);1;331
;(10, 4);1;332
MoveSouth;(10, 5);1;333
;(10, 5);1;334
;(10, 5);1;335
;(10, 5);1;336
;(10, 5);1;337
;(10, 5);1;338
MoveWest;(9, 5);1;339
;(9, 5);1;340
;(9, 5);1;341
;(9, 5);1;342
;(9, 5);1;343
;(9, 5);1;344
;(9, 5);1;345
MoveWest;(8, 5);1;346
;(8, 5);1;347
;(8, 5);1;348
;(8, 5);1;349
;(8, 5);1;350
;(8, 5);1;351
;(8, 5);1;352
;(8, 5);1;353
;(8, 5);1;354
;(8, 5);1;355
MoveEast;(9, 5);1;356
;(9, 5);1;357
;(9, 5);1;358
;(9, 5);1;359
;(9, 5);1;360
;(9, 5);1;361
;(9, 5);1;362
;(9, 5);1;363
;(9, 5);1;364
;(9, 5);1;365
;(9, 5);1;366
;(9, 5);1;367
;(9, 5);1;368
;(9, 5);1;369
;(9, 5);1;370
;(9, 5);1;371
;(9, 5);1;372
GrabObject;(9, 5);1;373
;(9, 5);1;374
;(9, 5);1;375
;(9, 5);1;376
;(9, 5);1;377
;(9, 5);1;378
;(9, 5);1;379
;(9, 5);1;380
;(9, 5);1;381
;(9, 5);1;382
;(9, 5);1;383
;(9, 5);1;384
;(9, 5);1;385
;(9, 5);1;386
MoveWest;(8, 5);1;387
;(8, 5);1;388
;(8, 5);1;389
;(8, 5);1;390
;(8, 5);1;391
;(8, 5);1;392
;(8, 5);1;393
;(8, 5);1;394
;(8, 5);1;395
MoveWest;(7, 5);1;396
MoveWest;(6, 5);1;397
MoveWest;(5, 5);1;398
MoveWest;(4, 5);1;399
MoveWest;(3, 5);1;400
MoveWest;(2, 5);1;401
MoveWest;(1, 5);1;402
MoveWest;(0, 5);1;403
MoveWest;(0, 5);1;404
MoveWest;(0, 5);1;405
MoveWest;(0, 5);1;406
MoveWest;(0, 5);1;407
MoveWest;(0, 5);1;408
MoveWest;(0, 5);1;409
MoveWest;(0, 5);1;410
;(0, 5);1;411
;(0, 5);1;412
;(0, 5);1;413
;(0, 5);1;414
;(0, 5);1;415
;(0, 5);1;416
;(0, 5);1;417
DropObject;(0, 5);1;418
;(0, 5);1;419
;(0, 5);1;420
;(0, 5);1;421
;(0, 5);1;422
;(0, 5);1;423
;(0, 5);1;424
;(0, 5);1;425
;(0, 5);1;426
;(0, 5);1;427
;(0, 5);1;428
;(0, 5);1;429
;(0, 5);1;430
;(0, 5);1;431
;(0, 5);1;432
;(0, 5);1;433
;(0, 5);1;434
MoveEast;(1, 5);1;435
;(1, 5);1;436
;(1, 5);1;437
;(1, 5);1;438
;(1, 5);1;439
MoveEast;(2, 5);1;440
;(2, 5);1;441
;(2, 5);1;442
;(2, 5);1;443
;(2, 5);1;444
;(2, 5);1;445
;(2, 5);1;446
;(2, 5);1;447
;(2, 5);1;448
;(2, 5);1;449
MoveEast;(3, 5);1;450
MoveEast;(4, 5);1;451
MoveEast;(5, 5);1;452
MoveEast;(6, 5);1;453
;(6, 5);1;454
;(6, 5);1;455
;(6, 5);1;456
;(6, 5);1;457
;(6, 5);1;458
MoveEast;(7, 5);1;459
;(7, 5);1;460
;(7, 5);1;461
;(7, 5);1;462
;(7, 5);1;463
MoveEast;(8, 5);1;464
;(8, 5);1;465
;(8, 5);1;466
;(8, 5);1;467
;(8, 5);1;468
;(8, 5);1;469
MoveEast;(9, 5);1;470
;(9, 5);1;471
;(9, 5);1;472
;(9, 5);1;473
;(9, 5);1;474
;(9, 5);1;475
;(9, 5);1;476
;(9, 5);1;477
;(9, 5);1;478
;(9, 5);1;479
;(9, 5);1;480
;(9, 5);1;481
MoveSouth;(9, 6);1;482
;(9, 6);1;483
;(9, 6);1;484
;(9, 6);1;485
MoveWest;(8, 6);1;486
;(8, 6);1;487
;(8, 6);1;488
;(8, 6);1;489
;(8, 6);1;490
;(8, 6);1;491
;(8, 6);1;492
;(8, 6);1;493
;(8, 6);1;494
;(8, 6);1;495
;(8, 6);1;496
;(8, 6);1;497
;(8, 6);1;498
;(8, 6);1;499
;(8, 6);1;500
;(8, 6);1;501
;(8, 6);1;502
;(8, 6);1;503
;(8, 6);1;504
;(8, 6);1;505
;(8, 6);1;506
;(8, 6);1;507
GrabObject;(8, 6);1;508
;(8, 6);1;509
;(8, 6);1;510
;(8, 6);1;511
;(8, 6);1;512
;(8, 6);1;513
;(8, 6);1;514
;(8, 6);1;515
;(8, 6);1;516
;(8, 6);1;517
;(8, 6);1;518
;(8, 6);1;519
;(8, 6);1;520
;(8, 6);1;521
;(8, 6);1;522
;(8, 6);1;523
MoveWest;(7, 6);1;524
;(7, 6);1;525
;(7, 6);1;526
;(7, 6);1;527
;(7, 6);1;528
;(7, 6);1;529
;(7, 6);1;530
;(7, 6);1;531
;(7, 6);1;532
MoveWest;(6, 6);1;533
MoveWest;(5, 6);1;534
MoveWest;(4, 6);1;535
MoveWest;(3, 6);1;536
MoveWest;(2, 6);1;537
MoveWest;(1, 6);1;538
MoveWest;(0, 6);1;539
MoveWest;(0, 6);1;540
MoveWest;(0, 6);1;541
MoveWest;(0, 6);1;542
MoveWest;(0, 6);1;543
MoveWest;(0, 6);1;544
MoveWest;(0, 6);1;545
MoveWest;(0, 6);1;546
MoveWest;(0, 6);1;547
;(0, 6);1;548
;(0, 6);1;549
;(0, 6);1;550
;(0, 6);1;551
;(0, 6);1;552
;(0, 6);1;553
;(0, 6);1;554
;(0, 6);1;555
;(0, 6);1;556
;(0, 6);1;557
;(0, 6);1;558
;(0, 6);1;559
;(0, 6);1;560
DropObject;(0, 6);1;561
;(0, 6);1;562
;(0, 6);1;563
;(0, 6);1;564
;(0, 6);1;565
;(0, 6);1;566
;(0, 6);1;567
;(0, 6);1;568
;(0, 6);1;569
;(0, 6);1;570
;(0, 6);1;571
;(0, 6);1;572
MoveEast;(1, 6);1;573
;(1, 6);1;574
;(1, 6);1;575
;(1, 6);1;576
;(1, 6);1;577
;(1, 6);1;578
;(1, 6);1;579
;(1, 6);1;580
;(1, 6);1;581
;(1, 6);1;582
;(1, 6);1;583
MoveEast;(2, 6);1;584
MoveEast;(3, 6);1;585
MoveEast;(4, 6);1;586
MoveEast;(5, 6);1;587
MoveEast;(6, 6);1;588
MoveEast;(7, 6);1;589
MoveEast;(8, 6);1;590
MoveEast;(9, 6);1;591
MoveEast;(10, 6);1;592
MoveEast;(11, 6);1;593
MoveEast;(12, 6);1;594
;(12, 6);1;595
;(12, 6);1;596
;(12, 6);1;597
MoveEast;(13, 6);1;598
;(13, 6);1;599
;(13, 6);1;600
;(13, 6);1;601
;(13, 6);1;602
;(13, 6);1;603
;(13, 6);1;604
;(13, 6);1;605
;(13, 6);1;606
MoveSouth;(13, 7);1;607
;(13, 7);1;608
;(13, 7);1;609
;(13, 7);1;610
;(13, 7);1;611
MoveSouth;(13, 8);1;612
;(13, 8);1;613
;(13, 8);1;614
;(13, 8);1;615
;(13, 8);1;616
;(13, 8);1;617
;(13, 8);1;618
;(13, 8);1;619
;(13, 8);1;620
MoveSouth;(13, 9);1;621
;(13, 9);1;622
;(13, 9);1;623
;(13, 9);1;624
;(13, 9);1;625
;(13, 9);1;626
;(13, 9);1;627
;(13, 9);1;628
;(13, 9);1;629
MoveNorth;(13, 8);1;630
;(13, 8);1;631
;(13, 8);1;632
;(13, 8);1;633
;(13, 8);1;634
MoveWest;(12, 8);1;635
;(12, 8);1;636
;(12, 8);1;637
;(12, 8);1;638
;(12, 8);1;639
;(12, 8);1;640
;(12, 8);1;641
;(12, 8);1;642
;(12, 8);1;643
;(12, 8);1;644
;(12, 8);1;645
;(12, 8);1;646
DropObject;(12, 8);1;647
;(12, 8);1;648
;(12, 8);1;649
;(12, 8);1;650
;(12, 8);1;651
;(12, 8);1;652
;(12, 8);1;653
;(12, 8);1;654
;(12, 8);1;655
;(12, 8);1;656
;(12, 8);1;657
;(12, 8);1;658
;(12, 8);1;659
;(12, 8);1;660
;(12, 8);1;661
;(12, 8);1;662
;(12, 8);1;663
;(12, 8);1;664
;(12, 8);1;665
;(12, 8);1;666
;(12, 8);1;667
;(12, 8);1;668
;(12, 8);1;669
;(12, 8);1;670
;(12, 8);1;671
MoveNorth;(12, 7);1;672
;(12, 7);1;673
;(12, 7);1;674
;(12, 7);1;675
;(12, 7);1;676
;(12, 7);1;677
;(12, 7);1;678
;(12, 7);1;679
MoveEast;(13, 7);1;680
;(13, 7);1;681
;(13, 7);1;682
;(13, 7);1;683
;(13, 7);1;684
;(13, 7);1;685
;(13, 7);1;686
;(13, 7);1;687
;(13, 7);1;688
;(13, 7);1;689
MoveSouth;(13, 8);1;690
;(13, 8);1;691
;(13, 8);1;692
;(13, 8);1;693
;(13, 8);1;694
;(13, 8);1;695
;(13, 8);1;696
;(13, 8);1;697
;(13, 8);1;698
;(13, 8);1;699
;(13, 8);1;700
;(13, 8);1;701
MoveWest;(12, 8);1;702
;(12, 8);1;703
;(12, 8);1;704
;(12, 8);1;705
;(12, 8);1;706
;(12, 8);1;707
;(12, 8);1;708
;(12, 8);1;709
;(12, 8);1;710
;(12, 8);1;711
;(12, 8);1;712
;(12, 8);1;713
GrabObject;(12, 8);1;714
;(12, 8);1;715
;(12, 8);1;716
;(12, 8);1;717
;(12, 8);1;718
;(12, 8);1;719
;(12, 8);1;720
;(12, 8);1;721
MoveEast;(13, 8);1;722
;(13, 8);1;723
;(13, 8);1;724
;(13, 8);1;725
;(13, 8);1;726
;(13, 8);1;727
;(13, 8);1;728
;(13, 8);1;729
;(13, 8);1;730
;(13, 8);1;731
;(13, 8);1;732
MoveNorth;(13, 7);1;733
;(13, 7);1;734
;(13, 7);1;735
;(13, 7);1;736
;(13, 7);1;737
;(13, 7);1;738
;(13, 7);1;739
;(13, 7);1;740
;(13, 7);1;741
;(13, 7);1;742
MoveWest;(12, 7);1;743
;(12, 7);1;744
;(12, 7);1;745
;(12, 7);1;746
;(12, 7);1;747
;(12, 7);1;748
;(12, 7);1;749
;(12, 7);1;750
;(12, 7);1;751
MoveWest;(11, 7);1;752
MoveWest;(10, 7);1;753
MoveWest;(9, 7);1;754
MoveWest;(8, 7);1;755
MoveWest;(7, 7);1;756
MoveWest;(6, 7);1;757
MoveWest;(5, 7);1;758
MoveWest;(4, 7);1;759
MoveWest;(3, 7);1;760
MoveWest;(2, 7);1;761
MoveWest;(1, 7);1;762
MoveWest;(0, 7);1;763
MoveWest;(0, 7);1;764
MoveWest;(0, 7);1;765
MoveWest;(0, 7);1;766
MoveWest;(0, 7);1;767
MoveWest;(0, 7);1;768
MoveWest;(0, 7);1;769
;(0, 7);1;770
;(0, 7);1;771
;(0, 7);1;772
;(0, 7);1;773
MoveNorth;(0, 6);1;774
;(0, 6);1;775
;(0, 6);1;776
;(0, 6);1;777
;(0, 6);1;778
;(0, 6);1;779
;(0, 6);1;780
;(0, 6);1;781
;(0, 6);1;782
;(0, 6);1;783
;(0, 6);1;784
;(0, 6);1;785
;(0, 6);1;786
;(0, 6);1;787
;(0, 6);1;788
;(0, 6);1;789
;(0, 6);1;790
;(0, 6);1;791
;(0, 6);1;792
;(0, 6);1;793
;(0, 6);1;794
DropObject;(0, 6);1;795
;(0, 6);1;796
;(0, 6);1;797
;(0, 6);1;798
;(0, 6);1;799
;(0, 6);1;800
;(0, 6);1;801
;(0, 6);1;802
MoveEast;(1, 6);1;803
;(1, 6);1;804
;(1, 6);1;805
;(1, 6);1;806
;(1, 6);1;807
;(1, 6);1;808
;(1, 6);1;809
;(1, 6);1;810
;(1, 6);1;811
MoveEast;(2, 6);1;812
MoveEast;(3, 6);1;813
MoveEast;(4, 6);1;814
MoveEast;(5, 6);1;815
MoveEast;(6, 6);1;816
MoveEast;(7, 6);1;817
MoveEast;(8, 6);1;818
MoveEast;(9, 6);1;819
MoveEast;(10, 6);1;820
;(10, 6);1;821
;(10, 6);1;822
;(10, 6);1;823
MoveEast;(11, 6);1;824
;(11, 6);1;825
;(11, 6);1;826
;(11, 6);1;827
;(11, 6);1;828
;(11, 6);1;829
;(11, 6);1;830
;(11, 6);1;831
;(11, 6);1;832
;(11, 6);1;833
;(11, 6);1;834
MoveSouth;(11, 7);1;835
;(11, 7);1;836
;(11, 7);1;837
;(11, 7);1;838
;(11, 7);1;839
;(11, 7);1;840
;(11, 7);1;841
MoveSouth;(11, 8);1;842
;(11, 8);1;843
;(11, 8);1;844
;(11, 8);1;845
;(11, 8);1;846
MoveSouth;(11, 9);1;847
;(11, 9);1;848
;(11, 9);1;849
;(11, 9);1;850
;(11, 9);1;851
;(11, 9);1;852
MoveEast;(12, 9);1;853
;(12, 9);1;854
;(12, 9);1;855
;(12, 9);1;856
;(12, 9);1;857
;(12, 9);1;858
;(12, 9);1;859
;(12, 9);1;860
;(12, 9);1;861
;(12, 9);1;862
;(12, 9);1;863
;(12, 9);1;864
;(12, 9);1;865
;(12, 9);1;866
;(12, 9);1;867
;(12, 9);1;868
;(12, 9);1;869
;(12, 9);1;870
;(12, 9);1;871
;(12, 9);1;872
;(12, 9);1;873
;(12, 9);1;874
;(12, 9);1;875
;(12, 9);1;876
;(12, 9);1;877
;(12, 9);1;878
;(12, 9);1;879
MoveEast;(13, 9);1;880
;(13, 9);1;881
;(13, 9);1;882
;(13, 9);1;883
;(13, 9);1;884
;(13, 9);1;885
;(13, 9);1;886
;(13, 9);1;887
;(13, 9);1;888
;(13, 9);1;889
;(13, 9);1;890
;(13, 9);1;891
;(13, 9);1;892
;(13, 9);1;893
;(13, 9);1;894
;(13, 9);1;895
;(13, 9);1;896
;(13, 9);1;897
;(13, 9);1;898
;(13, 9);1;899
;(13, 9);1;900
;(13, 9);1;901
MoveNorth;(13, 8);1;902
;(13, 8);1;903
;(13, 8);1;904
;(13, 8);1;905
;(13, 8);1;906
;(13, 8);1;907
;(13, 8);1;908
;(13, 8);1;909
;(13, 8);1;910
;(13, 8);1;911
;(13, 8);1;912
;(13, 8);1;913
;(13, 8);1;914
;(13, 8);1;915
;(13, 8);1;916
;(13, 8);1;917
;(13, 8);1;918
;(13, 8);1;919
;(13, 8);1;920
;(13, 8);1;921
;(13, 8);1;922
;(13, 8);1;923
;(13, 8);1;924
;(13, 8);1;925
;(13, 8);1;926
;(13, 8);1;927
;(13, 8);1;928
;(13, 8);1;929
;(13, 8);1;930
;(13, 8);1;931
;(13, 8);1;932
;(13, 8);1;933
;(13, 8);1;934
;(13, 8);1;935
;(13, 8);1;936
;(13, 8);1;937
;(13, 8);1;938
;(13, 8);1;939
;(13, 8);1;940
;(13, 8);1;941
;(13, 8);1;942
;(13, 8);1;943
;(13, 8);1;944
;(13, 8);1;945
;(13, 8);1;946
;(13, 8);1;947
;(13, 8);1;948
;(13, 8);1;949
;(13, 8);1;950
;(13, 8);1;951
;(13, 8);1;952
;(13, 8);1;953
;(13, 8);1;954
;(13, 8);1;955
;(13, 8);1;956
;(13, 8);1;957
;(13, 8);1;958
;(13, 8);1;959
;(13, 8);1;960
;(13, 8);1;961
;(13, 8);1;962
;(13, 8);1;963
;(13, 8);1;964
;(13, 8);1;965
;(13, 8);1;966
;(13, 8);1;967
;(13, 8);1;968
;(13, 8);1;969
;(13, 8);1;970
;(13, 8);1;971
;(13, 8);1;972
;(13, 8);1;973
;(13, 8);1;974
;(13, 8);1;975
;(13, 8);1;976
;(13, 8);1;977
;(13, 8);1;978
;(13, 8);1;979
;(13, 8);1;980
;(13, 8);1;981
;(13, 8);1;982
;(13, 8);1;983
;(13, 8);1;984
;(13, 8);1;985
;(13, 8);1;986
;(13, 8);1;987
;(13, 8);1;988
;(13, 8);1;989
;(13, 8);1;990
;(13, 8);1;991
;(13, 8);1;992
;(13, 8);1;993
;(13, 8);1;994
;(13, 8);1;995
;(13, 8);1;996
;(13, 8);1;997
;(13, 8);1;998
;(13, 8);1;999
;(13, 8);1;1000
;(13, 8);1;1001
;(13, 8);1;1002
;(13, 8);1;1003
;(13, 8);1;1004
;(13, 8);1;1005
;(13, 8);1;1006
;(13, 8);1;1007
;(13, 8);1;1008
;(13, 8);1;1009
;(13, 8);1;1010
;(13, 8);1;1011
;(13, 8);1;1012
;(13, 8);1;1013
;(13, 8);1;1014
;(13, 8);1;1015
;(13, 8);1;1016
;(13, 8);1;1017
;(13, 8);1;1018
;(13, 8);1;1019
;(13, 8);1;1020
;(13, 8);1;1021
;(13, 8);1;1022
;(13, 8);1;1023
;(13, 8);1;1024
;(13, 8);1;1025
;(13, 8);1;1026
;(13, 8);1;1027
;(13, 8);1;1028
;(13, 8);1;1029
;(13, 8);1;1030
;(13, 8);1;1031
;(13, 8);1;1032
;(13, 8);1;1033
;(13, 8);1;1034
;(13, 8);1;1035
;(13, 8);1;1036
;(13, 8);1;1037
;(13, 8);1;1038
;(13, 8);1;1039
;(13, 8);1;1040
;(13, 8);1;1041
;(13, 8);1;1042
;(13, 8);1;1043
;(13, 8);1;1044
;(13, 8);1;1045
;(13, 8);1;1046
;(13, 8);1;1047
;(13, 8);1;1048
;(13, 8);1;1049
;(13, 8);1;1050
;(13, 8);1;1051
;(13, 8);1;1052
;(13, 8);1;1053
;(13, 8);1;1054
;(13, 8);1;1055
;(13, 8);1;1056
;(13, 8);1;1057
;(13, 8);1;1058
;(13, 8);1;1059
;(13, 8);1;1060
;(13, 8);1;1061
;(13, 8);1;1062
;(13, 8);1;1063
;(13, 8);1;1064
;(13, 8);1;1065
;(13, 8);1;1066
;(13, 8);1;1067
;(13, 8);1;1068
;(13, 8);1;1069
;(13, 8);1;1070
;(13, 8);1;1071
;(13, 8);1;1072
;(13, 8);1;1073
;(13, 8);1;1074
;(13, 8);1;1075
;(13, 8);1;1076
;(13, 8);1;1077
;(13, 8);1;1078
;(13, 8);1;1079
;(13, 8);1;1080
;(13, 8);1;1081
;(13, 8);1;1082
;(13, 8);1;1083
;(13, 8);1;1084
;(13, 8);1;1085
;(13, 8);1;1086
;(13, 8);1;1087
;(13, 8);1;1088
;(13, 8);1;1089
;(13, 8);1;1090
;(13, 8);1;1091
;(13, 8);1;1092
;(13, 8);1;1093
;(13, 8);1;1094
;(13, 8);1;1095
;(13, 8);1;1096
;(13, 8);1;1097
;(13, 8);1;1098
;(13, 8);1;1099
;(13, 8);1;1100
;(13, 8);1;1101
;(13, 8);1;1102
;(13, 8);1;1103
;(13, 8);1;1104
;(13, 8);1;1105
;(13, 8);1;1106
;(13, 8);1;1107
;(13, 8);1;1108
;(13, 8);1;1109
;(13, 8);1;1110
;(13, 8);1;1111
;(13, 8);1;1112
;(13, 8);1;1113
;(13, 8);1;1114
;(13, 8);1;1115
;(13, 8);1;1116
;(13, 8);1;1117
;(13, 8);1;1118
;(13, 8);1;1119
;(13, 8);1;1120
;(13, 8);1;1121
;(13, 8);1;1122
;(13, 8);1;1123
;(13, 8);1;1124
;(13, 8);1;1125
;(13, 8);1;1126
;(13, 8);1;1127
;(13, 8);1;1128
;(13, 8);1;1129
;(13, 8);1;1130
;(13, 8);1;1131
;(13, 8);1;1132
;(13, 8);1;1133
;(13, 8);1;1134
;(13, 8);1;1135
;(13, 8);1;1136
;(13, 8);1;1137
;(13, 8);1;1138
;(13, 8);1;1139
;(13, 8);1;1140
;(13, 8);1;1141
;(13, 8);1;1142
;(13, 8);1;1143
;(13, 8);1;1144
;(13, 8);1;1145
;(13, 8);1;1146
;(13, 8);1;1147
;(13, 8);1;1148
;(13, 8);1;1149
;(13, 8);1;1150
;(13, 8);1;1151
;(13, 8);1;1152
;(13, 8);1;1153
;(13, 8);1;1154
;(13, 8);1;1155
;(13, 8);1;1156
;(13, 8);1;1157
;(13, 8);1;1158
;(13, 8);1;1159
;(13, 8);1;1160
;(13, 8);1;1161
;(13, 8);1;1162
;(13, 8);1;1163
;(13, 8);1;1164
;(13, 8);1;1165
;(13, 8);1;1166
;(13, 8);1;1167
;(13, 8);1;1168
;(13, 8);1;1169
;(13, 8);1;1170
;(13, 8);1;1171
;(13, 8);1;1172
;(13, 8);1;1173
;(13, 8);1;1174
;(13, 8);1;1175
;(13, 8);1;1176
;(13, 8);1;1177
;(13, 8);1;1178
;(13, 8);1;1179
;(13, 8);1;1180
;(13, 8);1;1181
;(13, 8);1;1182
