human_selector_action;human_selector_location;world_nr;tick_nr
;(5, 5);1;379
;(5, 5);1;380
;(5, 5);1;381
;(5, 5);1;382
;(5, 5);1;383
;(5, 5);1;384
;(5, 5);1;385
;(5, 5);1;386
;(5, 5);1;387
;(5, 5);1;388
;(5, 5);1;389
;(5, 5);1;390
;(5, 5);1;391
;(5, 5);1;392
;(5, 5);1;393
;(5, 5);1;394
;(5, 5);1;395
;(5, 5);1;396
;(5, 5);1;397
;(5, 5);1;398
;(5, 5);1;399
;(5, 5);1;400
;(5, 5);1;401
;(5, 5);1;402
;(5, 5);1;403
;(5, 5);1;404
;(5, 5);1;405
;(5, 5);1;406
;(5, 5);1;407
;(5, 5);1;408
;(5, 5);1;409
;(5, 5);1;410
;(5, 5);1;411
;(5, 5);1;412
;(5, 5);1;413
;(5, 5);1;414
;(5, 5);1;415
;(5, 5);1;416
;(5, 5);1;417
;(5, 5);1;418
;(5, 5);1;419
;(5, 5);1;420
;(5, 5);1;421
;(5, 5);1;422
;(5, 5);1;423
;(5, 5);1;424
;(5, 5);1;425
;(5, 5);1;426
;(5, 5);1;427
;(5, 5);1;428
DropObject;(5, 5);1;429
;(5, 5);1;430
;(5, 5);1;431
;(5, 5);1;432
;(5, 5);1;433
;(5, 5);1;434
;(5, 5);1;435
;(5, 5);1;436
;(5, 5);1;437
;(5, 5);1;438
;(5, 5);1;439
;(5, 5);1;440
;(5, 5);1;441
;(5, 5);1;442
;(5, 5);1;443
;(5, 5);1;444
;(5, 5);1;445
;(5, 5);1;446
;(5, 5);1;447
;(5, 5);1;448
;(5, 5);1;449
;(5, 5);1;450
MoveEast;(6, 5);1;451
;(6, 5);1;452
;(6, 5);1;453
;(6, 5);1;454
;(6, 5);1;455
;(6, 5);1;456
;(6, 5);1;457
MoveEast;(7, 5);1;458
;(7, 5);1;459
;(7, 5);1;460
;(7, 5);1;461
MoveEast;(8, 5);1;462
;(8, 5);1;463
;(8, 5);1;464
;(8, 5);1;465
;(8, 5);1;466
;(8, 5);1;467
;(8, 5);1;468
;(8, 5);1;469
;(8, 5);1;470
;(8, 5);1;471
;(8, 5);1;472
;(8, 5);1;473
;(8, 5);1;474
;(8, 5);1;475
MoveNorth;(8, 4);1;476
;(8, 4);1;477
;(8, 4);1;478
;(8, 4);1;479
;(8, 4);1;480
;(8, 4);1;481
MoveNorth;(8, 3);1;482
;(8, 3);1;483
;(8, 3);1;484
;(8, 3);1;485
;(8, 3);1;486
MoveEast;(9, 3);1;487
;(9, 3);1;488
;(9, 3);1;489
;(9, 3);1;490
;(9, 3);1;491
;(9, 3);1;492
;(9, 3);1;493
;(9, 3);1;494
;(9, 3);1;495
;(9, 3);1;496
;(9, 3);1;497
;(9, 3);1;498
;(9, 3);1;499
;(9, 3);1;500
;(9, 3);1;501
;(9, 3);1;502
;(9, 3);1;503
;(9, 3);1;504
;(9, 3);1;505
;(9, 3);1;506
;(9, 3);1;507
;(9, 3);1;508
;(9, 3);1;509
;(9, 3);1;510
;(9, 3);1;511
DropObject;(9, 3);1;512
;(9, 3);1;513
;(9, 3);1;514
;(9, 3);1;515
;(9, 3);1;516
;(9, 3);1;517
;(9, 3);1;518
;(9, 3);1;519
;(9, 3);1;520
;(9, 3);1;521
;(9, 3);1;522
;(9, 3);1;523
;(9, 3);1;524
;(9, 3);1;525
;(9, 3);1;526
;(9, 3);1;527
;(9, 3);1;528
;(9, 3);1;529
;(9, 3);1;530
;(9, 3);1;531
;(9, 3);1;532
;(9, 3);1;533
;(9, 3);1;534
;(9, 3);1;535
;(9, 3);1;536
;(9, 3);1;537
MoveSouth;(9, 4);1;538
;(9, 4);1;539
;(9, 4);1;540
;(9, 4);1;541
;(9, 4);1;542
MoveSouth;(9, 5);1;543
;(9, 5);1;544
;(9, 5);1;545
;(9, 5);1;546
;(9, 5);1;547
;(9, 5);1;548
;(9, 5);1;549
MoveSouth;(9, 6);1;550
;(9, 6);1;551
;(9, 6);1;552
;(9, 6);1;553
;(9, 6);1;554
;(9, 6);1;555
;(9, 6);1;556
;(9, 6);1;557
;(9, 6);1;558
;(9, 6);1;559
;(9, 6);1;560
MoveEast;(10, 6);1;561
;(10, 6);1;562
;(10, 6);1;563
;(10, 6);1;564
;(10, 6);1;565
;(10, 6);1;566
MoveEast;(11, 6);1;567
;(11, 6);1;568
;(11, 6);1;569
;(11, 6);1;570
;(11, 6);1;571
;(11, 6);1;572
;(11, 6);1;573
;(11, 6);1;574
;(11, 6);1;575
;(11, 6);1;576
;(11, 6);1;577
;(11, 6);1;578
;(11, 6);1;579
MoveEast;(12, 6);1;580
;(12, 6);1;581
;(12, 6);1;582
;(12, 6);1;583
;(12, 6);1;584
;(12, 6);1;585
;(12, 6);1;586
;(12, 6);1;587
;(12, 6);1;588
;(12, 6);1;589
;(12, 6);1;590
;(12, 6);1;591
;(12, 6);1;592
;(12, 6);1;593
;(12, 6);1;594
;(12, 6);1;595
;(12, 6);1;596
;(12, 6);1;597
;(12, 6);1;598
;(12, 6);1;599
;(12, 6);1;600
;(12, 6);1;601
;(12, 6);1;602
;(12, 6);1;603
;(12, 6);1;604
;(12, 6);1;605
;(12, 6);1;606
;(12, 6);1;607
;(12, 6);1;608
;(12, 6);1;609
;(12, 6);1;610
;(12, 6);1;611
;(12, 6);1;612
;(12, 6);1;613
;(12, 6);1;614
;(12, 6);1;615
;(12, 6);1;616
;(12, 6);1;617
;(12, 6);1;618
;(12, 6);1;619
;(12, 6);1;620
;(12, 6);1;621
;(12, 6);1;622
;(12, 6);1;623
;(12, 6);1;624
;(12, 6);1;625
;(12, 6);1;626
;(12, 6);1;627
;(12, 6);1;628
;(12, 6);1;629
;(12, 6);1;630
;(12, 6);1;631
;(12, 6);1;632
;(12, 6);1;633
;(12, 6);1;634
;(12, 6);1;635
;(12, 6);1;636
;(12, 6);1;637
;(12, 6);1;638
;(12, 6);1;639
;(12, 6);1;640
;(12, 6);1;641
;(12, 6);1;642
;(12, 6);1;643
;(12, 6);1;644
;(12, 6);1;645
;(12, 6);1;646
;(12, 6);1;647
;(12, 6);1;648
;(12, 6);1;649
;(12, 6);1;650
;(12, 6);1;651
;(12, 6);1;652
;(12, 6);1;653
;(12, 6);1;654
;(12, 6);1;655
;(12, 6);1;656
;(12, 6);1;657
;(12, 6);1;658
;(12, 6);1;659
;(12, 6);1;660
;(12, 6);1;661
;(12, 6);1;662
;(12, 6);1;663
;(12, 6);1;664
;(12, 6);1;665
;(12, 6);1;666
;(12, 6);1;667
;(12, 6);1;668
;(12, 6);1;669
;(12, 6);1;670
;(12, 6);1;671
;(12, 6);1;672
;(12, 6);1;673
;(12, 6);1;674
;(12, 6);1;675
;(12, 6);1;676
;(12, 6);1;677
;(12, 6);1;678
;(12, 6);1;679
;(12, 6);1;680
;(12, 6);1;681
;(12, 6);1;682
;(12, 6);1;683
;(12, 6);1;684
;(12, 6);1;685
;(12, 6);1;686
;(12, 6);1;687
;(12, 6);1;688
;(12, 6);1;689
;(12, 6);1;690
;(12, 6);1;691
;(12, 6);1;692
;(12, 6);1;693
;(12, 6);1;694
;(12, 6);1;695
;(12, 6);1;696
;(12, 6);1;697
;(12, 6);1;698
;(12, 6);1;699
;(12, 6);1;700
;(12, 6);1;701
;(12, 6);1;702
;(12, 6);1;703
;(12, 6);1;704
;(12, 6);1;705
;(12, 6);1;706
;(12, 6);1;707
;(12, 6);1;708
;(12, 6);1;709
;(12, 6);1;710
;(12, 6);1;711
;(12, 6);1;712
;(12, 6);1;713
;(12, 6);1;714
;(12, 6);1;715
;(12, 6);1;716
;(12, 6);1;717
;(12, 6);1;718
;(12, 6);1;719
;(12, 6);1;720
;(12, 6);1;721
;(12, 6);1;722
;(12, 6);1;723
;(12, 6);1;724
;(12, 6);1;725
;(12, 6);1;726
;(12, 6);1;727
;(12, 6);1;728
;(12, 6);1;729
;(12, 6);1;730
;(12, 6);1;731
;(12, 6);1;732
;(12, 6);1;733
;(12, 6);1;734
;(12, 6);1;735
;(12, 6);1;736
;(12, 6);1;737
;(12, 6);1;738
;(12, 6);1;739
;(12, 6);1;740
;(12, 6);1;741
;(12, 6);1;742
;(12, 6);1;743
;(12, 6);1;744
;(12, 6);1;745
;(12, 6);1;746
;(12, 6);1;747
;(12, 6);1;748
;(12, 6);1;749
;(12, 6);1;750
;(12, 6);1;751
;(12, 6);1;752
;(12, 6);1;753
;(12, 6);1;754
;(12, 6);1;755
;(12, 6);1;756
;(12, 6);1;757
;(12, 6);1;758
MoveWest;(11, 6);1;759
;(11, 6);1;760
;(11, 6);1;761
;(11, 6);1;762
;(11, 6);1;763
;(11, 6);1;764
;(11, 6);1;765
;(11, 6);1;766
;(11, 6);1;767
;(11, 6);1;768
;(11, 6);1;769
;(11, 6);1;770
;(11, 6);1;771
;(11, 6);1;772
;(11, 6);1;773
;(11, 6);1;774
;(11, 6);1;775
;(11, 6);1;776
;(11, 6);1;777
;(11, 6);1;778
;(11, 6);1;779
;(11, 6);1;780
;(11, 6);1;781
;(11, 6);1;782
;(11, 6);1;783
MoveWest;(10, 6);1;784
;(10, 6);1;785
;(10, 6);1;786
;(10, 6);1;787
;(10, 6);1;788
;(10, 6);1;789
;(10, 6);1;790
;(10, 6);1;791
;(10, 6);1;792
;(10, 6);1;793
;(10, 6);1;794
MoveWest;(9, 6);1;795
;(9, 6);1;796
;(9, 6);1;797
;(9, 6);1;798
;(9, 6);1;799
;(9, 6);1;800
;(9, 6);1;801
MoveWest;(8, 6);1;802
;(8, 6);1;803
;(8, 6);1;804
;(8, 6);1;805
;(8, 6);1;806
;(8, 6);1;807
;(8, 6);1;808
;(8, 6);1;809
;(8, 6);1;810
;(8, 6);1;811
;(8, 6);1;812
;(8, 6);1;813
;(8, 6);1;814
;(8, 6);1;815
;(8, 6);1;816
;(8, 6);1;817
;(8, 6);1;818
;(8, 6);1;819
;(8, 6);1;820
;(8, 6);1;821
;(8, 6);1;822
;(8, 6);1;823
;(8, 6);1;824
;(8, 6);1;825
;(8, 6);1;826
;(8, 6);1;827
;(8, 6);1;828
;(8, 6);1;829
;(8, 6);1;830
;(8, 6);1;831
;(8, 6);1;832
;(8, 6);1;833
MoveEast;(9, 6);1;834
;(9, 6);1;835
;(9, 6);1;836
;(9, 6);1;837
;(9, 6);1;838
MoveEast;(10, 6);1;839
;(10, 6);1;840
;(10, 6);1;841
;(10, 6);1;842
;(10, 6);1;843
;(10, 6);1;844
;(10, 6);1;845
MoveNorth;(10, 5);1;846
;(10, 5);1;847
;(10, 5);1;848
;(10, 5);1;849
;(10, 5);1;850
;(10, 5);1;851
;(10, 5);1;852
;(10, 5);1;853
;(10, 5);1;854
MoveNorth;(10, 4);1;855
;(10, 4);1;856
;(10, 4);1;857
;(10, 4);1;858
;(10, 4);1;859
;(10, 4);1;860
;(10, 4);1;861
;(10, 4);1;862
;(10, 4);1;863
;(10, 4);1;864
;(10, 4);1;865
;(10, 4);1;866
;(10, 4);1;867
;(10, 4);1;868
;(10, 4);1;869
;(10, 4);1;870
;(10, 4);1;871
;(10, 4);1;872
;(10, 4);1;873
;(10, 4);1;874
;(10, 4);1;875
;(10, 4);1;876
;(10, 4);1;877
;(10, 4);1;878
;(10, 4);1;879
;(10, 4);1;880
;(10, 4);1;881
;(10, 4);1;882
;(10, 4);1;883
;(10, 4);1;884
;(10, 4);1;885
;(10, 4);1;886
;(10, 4);1;887
;(10, 4);1;888
;(10, 4);1;889
MoveSouth;(10, 5);1;890
;(10, 5);1;891
;(10, 5);1;892
;(10, 5);1;893
;(10, 5);1;894
;(10, 5);1;895
;(10, 5);1;896
;(10, 5);1;897
;(10, 5);1;898
;(10, 5);1;899
;(10, 5);1;900
;(10, 5);1;901
;(10, 5);1;902
;(10, 5);1;903
;(10, 5);1;904
;(10, 5);1;905
;(10, 5);1;906
;(10, 5);1;907
;(10, 5);1;908
;(10, 5);1;909
;(10, 5);1;910
;(10, 5);1;911
;(10, 5);1;912
;(10, 5);1;913
;(10, 5);1;914
;(10, 5);1;915
;(10, 5);1;916
;(10, 5);1;917
;(10, 5);1;918
;(10, 5);1;919
;(10, 5);1;920
;(10, 5);1;921
;(10, 5);1;922
;(10, 5);1;923
;(10, 5);1;924
;(10, 5);1;925
;(10, 5);1;926
;(10, 5);1;927
;(10, 5);1;928
;(10, 5);1;929
;(10, 5);1;930
;(10, 5);1;931
;(10, 5);1;932
;(10, 5);1;933
;(10, 5);1;934
;(10, 5);1;935
;(10, 5);1;936
;(10, 5);1;937
;(10, 5);1;938
GrabObject;(10, 5);1;939
;(10, 5);1;940
;(10, 5);1;941
;(10, 5);1;942
;(10, 5);1;943
;(10, 5);1;944
;(10, 5);1;945
;(10, 5);1;946
;(10, 5);1;947
;(10, 5);1;948
;(10, 5);1;949
;(10, 5);1;950
;(10, 5);1;951
MoveWest;(9, 5);1;952
;(9, 5);1;953
;(9, 5);1;954
;(9, 5);1;955
MoveWest;(8, 5);1;956
;(8, 5);1;957
;(8, 5);1;958
;(8, 5);1;959
;(8, 5);1;960
;(8, 5);1;961
;(8, 5);1;962
MoveWest;(7, 5);1;963
;(7, 5);1;964
;(7, 5);1;965
MoveWest;(6, 5);1;966
;(6, 5);1;967
;(6, 5);1;968
MoveWest;(5, 5);1;969
;(5, 5);1;970
;(5, 5);1;971
;(5, 5);1;972
;(5, 5);1;973
;(5, 5);1;974
;(5, 5);1;975
MoveWest;(4, 5);1;976
;(4, 5);1;977
;(4, 5);1;978
;(4, 5);1;979
;(4, 5);1;980
;(4, 5);1;981
;(4, 5);1;982
;(4, 5);1;983
;(4, 5);1;984
;(4, 5);1;985
;(4, 5);1;986
;(4, 5);1;987
;(4, 5);1;988
DropObject;(4, 5);1;989
;(4, 5);1;990
;(4, 5);1;991
;(4, 5);1;992
;(4, 5);1;993
;(4, 5);1;994
;(4, 5);1;995
;(4, 5);1;996
;(4, 5);1;997
;(4, 5);1;998
;(4, 5);1;999
;(4, 5);1;1000
;(4, 5);1;1001
;(4, 5);1;1002
MoveEast;(5, 5);1;1003
;(5, 5);1;1004
;(5, 5);1;1005
;(5, 5);1;1006
;(5, 5);1;1007
;(5, 5);1;1008
MoveEast;(6, 5);1;1009
;(6, 5);1;1010
;(6, 5);1;1011
;(6, 5);1;1012
MoveEast;(7, 5);1;1013
;(7, 5);1;1014
;(7, 5);1;1015
;(7, 5);1;1016
;(7, 5);1;1017
MoveEast;(8, 5);1;1018
;(8, 5);1;1019
;(8, 5);1;1020
MoveEast;(9, 5);1;1021
;(9, 5);1;1022
;(9, 5);1;1023
;(9, 5);1;1024
MoveEast;(10, 5);1;1025
;(10, 5);1;1026
;(10, 5);1;1027
;(10, 5);1;1028
;(10, 5);1;1029
;(10, 5);1;1030
;(10, 5);1;1031
;(10, 5);1;1032
;(10, 5);1;1033
;(10, 5);1;1034
;(10, 5);1;1035
;(10, 5);1;1036
;(10, 5);1;1037
;(10, 5);1;1038
;(10, 5);1;1039
;(10, 5);1;1040
MoveSouth;(10, 6);1;1041
;(10, 6);1;1042
;(10, 6);1;1043
;(10, 6);1;1044
;(10, 6);1;1045
;(10, 6);1;1046
;(10, 6);1;1047
;(10, 6);1;1048
;(10, 6);1;1049
;(10, 6);1;1050
;(10, 6);1;1051
;(10, 6);1;1052
;(10, 6);1;1053
;(10, 6);1;1054
;(10, 6);1;1055
;(10, 6);1;1056
;(10, 6);1;1057
;(10, 6);1;1058
;(10, 6);1;1059
;(10, 6);1;1060
;(10, 6);1;1061
;(10, 6);1;1062
;(10, 6);1;1063
;(10, 6);1;1064
DropObject;(10, 6);1;1065
;(10, 6);1;1066
;(10, 6);1;1067
;(10, 6);1;1068
;(10, 6);1;1069
;(10, 6);1;1070
;(10, 6);1;1071
;(10, 6);1;1072
;(10, 6);1;1073
;(10, 6);1;1074
;(10, 6);1;1075
;(10, 6);1;1076
GrabObject;(10, 6);1;1077
;(10, 6);1;1078
;(10, 6);1;1079
;(10, 6);1;1080
;(10, 6);1;1081
;(10, 6);1;1082
;(10, 6);1;1083
;(10, 6);1;1084
;(10, 6);1;1085
MoveWest;(9, 6);1;1086
;(9, 6);1;1087
;(9, 6);1;1088
;(9, 6);1;1089
;(9, 6);1;1090
MoveWest;(8, 6);1;1091
;(8, 6);1;1092
;(8, 6);1;1093
;(8, 6);1;1094
MoveWest;(7, 6);1;1095
;(7, 6);1;1096
;(7, 6);1;1097
;(7, 6);1;1098
;(7, 6);1;1099
;(7, 6);1;1100
;(7, 6);1;1101
;(7, 6);1;1102
;(7, 6);1;1103
;(7, 6);1;1104
;(7, 6);1;1105
;(7, 6);1;1106
;(7, 6);1;1107
MoveWest;(6, 6);1;1108
;(6, 6);1;1109
;(6, 6);1;1110
;(6, 6);1;1111
;(6, 6);1;1112
;(6, 6);1;1113
;(6, 6);1;1114
;(6, 6);1;1115
;(6, 6);1;1116
MoveWest;(5, 6);1;1117
;(5, 6);1;1118
;(5, 6);1;1119
;(5, 6);1;1120
;(5, 6);1;1121
;(5, 6);1;1122
;(5, 6);1;1123
;(5, 6);1;1124
;(5, 6);1;1125
;(5, 6);1;1126
;(5, 6);1;1127
;(5, 6);1;1128
;(5, 6);1;1129
;(5, 6);1;1130
DropObject;(5, 6);1;1131
;(5, 6);1;1132
;(5, 6);1;1133
;(5, 6);1;1134
;(5, 6);1;1135
;(5, 6);1;1136
;(5, 6);1;1137
;(5, 6);1;1138
;(5, 6);1;1139
;(5, 6);1;1140
;(5, 6);1;1141
;(5, 6);1;1142
;(5, 6);1;1143
;(5, 6);1;1144
;(5, 6);1;1145
MoveEast;(6, 6);1;1146
;(6, 6);1;1147
;(6, 6);1;1148
;(6, 6);1;1149
;(6, 6);1;1150
MoveEast;(7, 6);1;1151
;(7, 6);1;1152
;(7, 6);1;1153
;(7, 6);1;1154
;(7, 6);1;1155
;(7, 6);1;1156
;(7, 6);1;1157
;(7, 6);1;1158
;(7, 6);1;1159
;(7, 6);1;1160
MoveEast;(8, 6);1;1161
;(8, 6);1;1162
;(8, 6);1;1163
;(8, 6);1;1164
;(8, 6);1;1165
;(8, 6);1;1166
;(8, 6);1;1167
;(8, 6);1;1168
;(8, 6);1;1169
;(8, 6);1;1170
MoveEast;(9, 6);1;1171
;(9, 6);1;1172
;(9, 6);1;1173
;(9, 6);1;1174
;(9, 6);1;1175
;(9, 6);1;1176
;(9, 6);1;1177
;(9, 6);1;1178
;(9, 6);1;1179
;(9, 6);1;1180
;(9, 6);1;1181
;(9, 6);1;1182
;(9, 6);1;1183
;(9, 6);1;1184
;(9, 6);1;1185
;(9, 6);1;1186
;(9, 6);1;1187
MoveWest;(8, 6);1;1188
;(8, 6);1;1189
;(8, 6);1;1190
;(8, 6);1;1191
;(8, 6);1;1192
;(8, 6);1;1193
;(8, 6);1;1194
;(8, 6);1;1195
;(8, 6);1;1196
;(8, 6);1;1197
;(8, 6);1;1198
;(8, 6);1;1199
;(8, 6);1;1200
;(8, 6);1;1201
;(8, 6);1;1202
DropObject;(8, 6);1;1203
;(8, 6);1;1204
;(8, 6);1;1205
;(8, 6);1;1206
;(8, 6);1;1207
;(8, 6);1;1208
;(8, 6);1;1209
;(8, 6);1;1210
;(8, 6);1;1211
;(8, 6);1;1212
;(8, 6);1;1213
;(8, 6);1;1214
