human_selector_action;human_selector_location;world_nr;tick_nr
;(10, 0);1;391
;(10, 0);1;392
MoveSouth;(10, 1);1;393
;(10, 1);1;394
;(10, 1);1;395
;(10, 1);1;396
;(10, 1);1;397
;(10, 1);1;398
;(10, 1);1;399
;(10, 1);1;400
;(10, 1);1;401
;(10, 1);1;402
MoveSouth;(10, 2);1;403
;(10, 2);1;404
MoveSouth;(10, 3);1;405
;(10, 3);1;406
MoveSouth;(10, 4);1;407
MoveSouth;(10, 5);1;408
;(10, 5);1;409
;(10, 5);1;410
;(10, 5);1;411
;(10, 5);1;412
;(10, 5);1;413
;(10, 5);1;414
;(10, 5);1;415
;(10, 5);1;416
;(10, 5);1;417
;(10, 5);1;418
;(10, 5);1;419
;(10, 5);1;420
;(10, 5);1;421
;(10, 5);1;422
;(10, 5);1;423
;(10, 5);1;424
MoveNorth;(10, 4);1;425
;(10, 4);1;426
;(10, 4);1;427
;(10, 4);1;428
;(10, 4);1;429
;(10, 4);1;430
;(10, 4);1;431
;(10, 4);1;432
;(10, 4);1;433
;(10, 4);1;434
;(10, 4);1;435
;(10, 4);1;436
;(10, 4);1;437
;(10, 4);1;438
;(10, 4);1;439
;(10, 4);1;440
;(10, 4);1;441
;(10, 4);1;442
;(10, 4);1;443
;(10, 4);1;444
;(10, 4);1;445
;(10, 4);1;446
;(10, 4);1;447
;(10, 4);1;448
;(10, 4);1;449
;(10, 4);1;450
;(10, 4);1;451
;(10, 4);1;452
;(10, 4);1;453
;(10, 4);1;454
;(10, 4);1;455
;(10, 4);1;456
;(10, 4);1;457
;(10, 4);1;458
;(10, 4);1;459
;(10, 4);1;460
;(10, 4);1;461
;(10, 4);1;462
;(10, 4);1;463
;(10, 4);1;464
;(10, 4);1;465
;(10, 4);1;466
;(10, 4);1;467
;(10, 4);1;468
;(10, 4);1;469
;(10, 4);1;470
;(10, 4);1;471
;(10, 4);1;472
;(10, 4);1;473
;(10, 4);1;474
;(10, 4);1;475
;(10, 4);1;476
GrabObject;(10, 4);1;477
;(10, 4);1;478
;(10, 4);1;479
;(10, 4);1;480
;(10, 4);1;481
;(10, 4);1;482
;(10, 4);1;483
;(10, 4);1;484
;(10, 4);1;485
GrabObject;(10, 4);1;486
GrabObject;(10, 4);1;487
;(10, 4);1;488
GrabObject;(10, 4);1;489
;(10, 4);1;490
GrabObject;(10, 4);1;491
GrabObject;(10, 4);1;492
;(10, 4);1;493
GrabObject;(10, 4);1;494
GrabObject;(10, 4);1;495
;(10, 4);1;496
GrabObject;(10, 4);1;497
;(10, 4);1;498
GrabObject;(10, 4);1;499
GrabObject;(10, 4);1;500
;(10, 4);1;501
GrabObject;(10, 4);1;502
GrabObject;(10, 4);1;503
;(10, 4);1;504
GrabObject;(10, 4);1;505
;(10, 4);1;506
GrabObject;(10, 4);1;507
GrabObject;(10, 4);1;508
;(10, 4);1;509
GrabObject;(10, 4);1;510
;(10, 4);1;511
GrabObject;(10, 4);1;512
GrabObject;(10, 4);1;513
GrabObject;(10, 4);1;514
;(10, 4);1;515
GrabObject;(10, 4);1;516
;(10, 4);1;517
GrabObject;(10, 4);1;518
GrabObject;(10, 4);1;519
;(10, 4);1;520
GrabObject;(10, 4);1;521
;(10, 4);1;522
GrabObject;(10, 4);1;523
GrabObject;(10, 4);1;524
;(10, 4);1;525
GrabObject;(10, 4);1;526
;(10, 4);1;527
GrabObject;(10, 4);1;528
GrabObject;(10, 4);1;529
;(10, 4);1;530
GrabObject;(10, 4);1;531
;(10, 4);1;532
GrabObject;(10, 4);1;533
GrabObject;(10, 4);1;534
;(10, 4);1;535
GrabObject;(10, 4);1;536
GrabObject;(10, 4);1;537
;(10, 4);1;538
GrabObject;(10, 4);1;539
MoveWest;(9, 4);1;540
;(9, 4);1;541
;(9, 4);1;542
;(9, 4);1;543
;(9, 4);1;544
;(9, 4);1;545
;(9, 4);1;546
;(9, 4);1;547
;(9, 4);1;548
MoveWest;(8, 4);1;549
;(8, 4);1;550
MoveWest;(7, 4);1;551
MoveWest;(6, 4);1;552
;(6, 4);1;553
MoveWest;(5, 4);1;554
;(5, 4);1;555
MoveWest;(4, 4);1;556
;(4, 4);1;557
MoveWest;(3, 4);1;558
MoveWest;(2, 4);1;559
;(2, 4);1;560
MoveWest;(1, 4);1;561
;(1, 4);1;562
;(1, 4);1;563
;(1, 4);1;564
;(1, 4);1;565
;(1, 4);1;566
;(1, 4);1;567
;(1, 4);1;568
;(1, 4);1;569
;(1, 4);1;570
;(1, 4);1;571
;(1, 4);1;572
;(1, 4);1;573
;(1, 4);1;574
;(1, 4);1;575
;(1, 4);1;576
;(1, 4);1;577
;(1, 4);1;578
;(1, 4);1;579
;(1, 4);1;580
;(1, 4);1;581
;(1, 4);1;582
;(1, 4);1;583
;(1, 4);1;584
;(1, 4);1;585
;(1, 4);1;586
;(1, 4);1;587
;(1, 4);1;588
;(1, 4);1;589
;(1, 4);1;590
;(1, 4);1;591
;(1, 4);1;592
;(1, 4);1;593
;(1, 4);1;594
;(1, 4);1;595
;(1, 4);1;596
;(1, 4);1;597
;(1, 4);1;598
;(1, 4);1;599
;(1, 4);1;600
;(1, 4);1;601
;(1, 4);1;602
DropObject;(1, 4);1;603
;(1, 4);1;604
;(1, 4);1;605
;(1, 4);1;606
;(1, 4);1;607
;(1, 4);1;608
;(1, 4);1;609
;(1, 4);1;610
;(1, 4);1;611
;(1, 4);1;612
;(1, 4);1;613
;(1, 4);1;614
;(1, 4);1;615
;(1, 4);1;616
;(1, 4);1;617
;(1, 4);1;618
;(1, 4);1;619
;(1, 4);1;620
;(1, 4);1;621
;(1, 4);1;622
;(1, 4);1;623
;(1, 4);1;624
;(1, 4);1;625
;(1, 4);1;626
;(1, 4);1;627
;(1, 4);1;628
;(1, 4);1;629
;(1, 4);1;630
;(1, 4);1;631
;(1, 4);1;632
;(1, 4);1;633
;(1, 4);1;634
;(1, 4);1;635
;(1, 4);1;636
;(1, 4);1;637
;(1, 4);1;638
;(1, 4);1;639
;(1, 4);1;640
;(1, 4);1;641
;(1, 4);1;642
;(1, 4);1;643
;(1, 4);1;644
;(1, 4);1;645
;(1, 4);1;646
;(1, 4);1;647
;(1, 4);1;648
;(1, 4);1;649
;(1, 4);1;650
;(1, 4);1;651
;(1, 4);1;652
;(1, 4);1;653
;(1, 4);1;654
;(1, 4);1;655
;(1, 4);1;656
;(1, 4);1;657
;(1, 4);1;658
;(1, 4);1;659
;(1, 4);1;660
;(1, 4);1;661
;(1, 4);1;662
;(1, 4);1;663
;(1, 4);1;664
;(1, 4);1;665
;(1, 4);1;666
;(1, 4);1;667
;(1, 4);1;668
;(1, 4);1;669
;(1, 4);1;670
;(1, 4);1;671
;(1, 4);1;672
;(1, 4);1;673
;(1, 4);1;674
;(1, 4);1;675
;(1, 4);1;676
;(1, 4);1;677
;(1, 4);1;678
;(1, 4);1;679
;(1, 4);1;680
;(1, 4);1;681
;(1, 4);1;682
;(1, 4);1;683
;(1, 4);1;684
;(1, 4);1;685
;(1, 4);1;686
;(1, 4);1;687
;(1, 4);1;688
;(1, 4);1;689
;(1, 4);1;690
;(1, 4);1;691
;(1, 4);1;692
;(1, 4);1;693
;(1, 4);1;694
;(1, 4);1;695
;(1, 4);1;696
;(1, 4);1;697
;(1, 4);1;698
;(1, 4);1;699
;(1, 4);1;700
;(1, 4);1;701
;(1, 4);1;702
;(1, 4);1;703
;(1, 4);1;704
;(1, 4);1;705
;(1, 4);1;706
;(1, 4);1;707
;(1, 4);1;708
;(1, 4);1;709
MoveEast;(2, 4);1;710
;(2, 4);1;711
;(2, 4);1;712
;(2, 4);1;713
;(2, 4);1;714
;(2, 4);1;715
;(2, 4);1;716
;(2, 4);1;717
MoveEast;(3, 4);1;718
;(3, 4);1;719
MoveEast;(4, 4);1;720
;(4, 4);1;721
MoveEast;(5, 4);1;722
MoveEast;(6, 4);1;723
;(6, 4);1;724
MoveEast;(7, 4);1;725
;(7, 4);1;726
MoveEast;(8, 4);1;727
MoveEast;(9, 4);1;728
;(9, 4);1;729
MoveEast;(10, 4);1;730
;(10, 4);1;731
MoveEast;(11, 4);1;732
;(11, 4);1;733
;(11, 4);1;734
;(11, 4);1;735
;(11, 4);1;736
;(11, 4);1;737
;(11, 4);1;738
;(11, 4);1;739
;(11, 4);1;740
;(11, 4);1;741
;(11, 4);1;742
;(11, 4);1;743
;(11, 4);1;744
;(11, 4);1;745
;(11, 4);1;746
;(11, 4);1;747
;(11, 4);1;748
;(11, 4);1;749
;(11, 4);1;750
;(11, 4);1;751
;(11, 4);1;752
;(11, 4);1;753
;(11, 4);1;754
;(11, 4);1;755
;(11, 4);1;756
;(11, 4);1;757
;(11, 4);1;758
MoveWest;(10, 4);1;759
;(10, 4);1;760
;(10, 4);1;761
;(10, 4);1;762
;(10, 4);1;763
;(10, 4);1;764
;(10, 4);1;765
;(10, 4);1;766
;(10, 4);1;767
;(10, 4);1;768
;(10, 4);1;769
;(10, 4);1;770
;(10, 4);1;771
;(10, 4);1;772
;(10, 4);1;773
GrabObject;(10, 4);1;774
;(10, 4);1;775
;(10, 4);1;776
;(10, 4);1;777
;(10, 4);1;778
;(10, 4);1;779
;(10, 4);1;780
;(10, 4);1;781
;(10, 4);1;782
GrabObject;(10, 4);1;783
;(10, 4);1;784
GrabObject;(10, 4);1;785
;(10, 4);1;786
GrabObject;(10, 4);1;787
GrabObject;(10, 4);1;788
;(10, 4);1;789
GrabObject;(10, 4);1;790
GrabObject;(10, 4);1;791
;(10, 4);1;792
GrabObject;(10, 4);1;793
;(10, 4);1;794
;(10, 4);1;795
;(10, 4);1;796
;(10, 4);1;797
;(10, 4);1;798
;(10, 4);1;799
;(10, 4);1;800
;(10, 4);1;801
;(10, 4);1;802
;(10, 4);1;803
;(10, 4);1;804
;(10, 4);1;805
MoveWest;(9, 4);1;806
;(9, 4);1;807
;(9, 4);1;808
;(9, 4);1;809
;(9, 4);1;810
;(9, 4);1;811
;(9, 4);1;812
;(9, 4);1;813
;(9, 4);1;814
;(9, 4);1;815
;(9, 4);1;816
;(9, 4);1;817
;(9, 4);1;818
;(9, 4);1;819
;(9, 4);1;820
;(9, 4);1;821
;(9, 4);1;822
GrabObject;(9, 4);1;823
;(9, 4);1;824
;(9, 4);1;825
;(9, 4);1;826
;(9, 4);1;827
;(9, 4);1;828
;(9, 4);1;829
;(9, 4);1;830
GrabObject;(9, 4);1;831
;(9, 4);1;832
GrabObject;(9, 4);1;833
;(9, 4);1;834
GrabObject;(9, 4);1;835
GrabObject;(9, 4);1;836
;(9, 4);1;837
GrabObject;(9, 4);1;838
GrabObject;(9, 4);1;839
;(9, 4);1;840
GrabObject;(9, 4);1;841
;(9, 4);1;842
GrabObject;(9, 4);1;843
GrabObject;(9, 4);1;844
;(9, 4);1;845
GrabObject;(9, 4);1;846
;(9, 4);1;847
GrabObject;(9, 4);1;848
GrabObject;(9, 4);1;849
;(9, 4);1;850
GrabObject;(9, 4);1;851
GrabObject;(9, 4);1;852
;(9, 4);1;853
GrabObject;(9, 4);1;854
;(9, 4);1;855
GrabObject;(9, 4);1;856
GrabObject;(9, 4);1;857
;(9, 4);1;858
GrabObject;(9, 4);1;859
;(9, 4);1;860
GrabObject;(9, 4);1;861
GrabObject;(9, 4);1;862
;(9, 4);1;863
GrabObject;(9, 4);1;864
GrabObject;(9, 4);1;865
;(9, 4);1;866
GrabObject;(9, 4);1;867
MoveWest;(8, 4);1;868
;(8, 4);1;869
;(8, 4);1;870
;(8, 4);1;871
;(8, 4);1;872
;(8, 4);1;873
;(8, 4);1;874
;(8, 4);1;875
;(8, 4);1;876
MoveWest;(7, 4);1;877
;(7, 4);1;878
MoveWest;(6, 4);1;879
MoveWest;(5, 4);1;880
;(5, 4);1;881
MoveWest;(4, 4);1;882
MoveWest;(3, 4);1;883
;(3, 4);1;884
MoveWest;(2, 4);1;885
;(2, 4);1;886
MoveWest;(1, 4);1;887
;(1, 4);1;888
;(1, 4);1;889
;(1, 4);1;890
;(1, 4);1;891
;(1, 4);1;892
;(1, 4);1;893
;(1, 4);1;894
;(1, 4);1;895
;(1, 4);1;896
;(1, 4);1;897
;(1, 4);1;898
;(1, 4);1;899
;(1, 4);1;900
;(1, 4);1;901
;(1, 4);1;902
;(1, 4);1;903
;(1, 4);1;904
;(1, 4);1;905
;(1, 4);1;906
;(1, 4);1;907
;(1, 4);1;908
;(1, 4);1;909
;(1, 4);1;910
;(1, 4);1;911
;(1, 4);1;912
;(1, 4);1;913
;(1, 4);1;914
;(1, 4);1;915
;(1, 4);1;916
;(1, 4);1;917
;(1, 4);1;918
;(1, 4);1;919
;(1, 4);1;920
DropObject;(1, 4);1;921
;(1, 4);1;922
;(1, 4);1;923
;(1, 4);1;924
;(1, 4);1;925
;(1, 4);1;926
;(1, 4);1;927
;(1, 4);1;928
;(1, 4);1;929
;(1, 4);1;930
;(1, 4);1;931
;(1, 4);1;932
;(1, 4);1;933
;(1, 4);1;934
;(1, 4);1;935
;(1, 4);1;936
;(1, 4);1;937
;(1, 4);1;938
;(1, 4);1;939
;(1, 4);1;940
;(1, 4);1;941
;(1, 4);1;942
;(1, 4);1;943
;(1, 4);1;944
;(1, 4);1;945
MoveEast;(2, 4);1;946
;(2, 4);1;947
;(2, 4);1;948
;(2, 4);1;949
;(2, 4);1;950
;(2, 4);1;951
;(2, 4);1;952
;(2, 4);1;953
;(2, 4);1;954
;(2, 4);1;955
MoveEast;(3, 4);1;956
;(3, 4);1;957
MoveEast;(4, 4);1;958
MoveEast;(5, 4);1;959
MoveEast;(6, 4);1;960
;(6, 4);1;961
MoveEast;(7, 4);1;962
;(7, 4);1;963
MoveEast;(8, 4);1;964
MoveEast;(9, 4);1;965
;(9, 4);1;966
MoveEast;(10, 4);1;967
;(10, 4);1;968
;(10, 4);1;969
;(10, 4);1;970
;(10, 4);1;971
;(10, 4);1;972
;(10, 4);1;973
;(10, 4);1;974
;(10, 4);1;975
;(10, 4);1;976
;(10, 4);1;977
;(10, 4);1;978
;(10, 4);1;979
;(10, 4);1;980
;(10, 4);1;981
;(10, 4);1;982
;(10, 4);1;983
;(10, 4);1;984
;(10, 4);1;985
;(10, 4);1;986
;(10, 4);1;987
MoveWest;(9, 4);1;988
;(9, 4);1;989
;(9, 4);1;990
;(9, 4);1;991
;(9, 4);1;992
;(9, 4);1;993
;(9, 4);1;994
;(9, 4);1;995
;(9, 4);1;996
;(9, 4);1;997
;(9, 4);1;998
;(9, 4);1;999
;(9, 4);1;1000
;(9, 4);1;1001
;(9, 4);1;1002
;(9, 4);1;1003
MoveSouth;(9, 5);1;1004
;(9, 5);1;1005
;(9, 5);1;1006
;(9, 5);1;1007
;(9, 5);1;1008
;(9, 5);1;1009
;(9, 5);1;1010
;(9, 5);1;1011
;(9, 5);1;1012
;(9, 5);1;1013
;(9, 5);1;1014
;(9, 5);1;1015
;(9, 5);1;1016
;(9, 5);1;1017
;(9, 5);1;1018
;(9, 5);1;1019
;(9, 5);1;1020
;(9, 5);1;1021
;(9, 5);1;1022
;(9, 5);1;1023
;(9, 5);1;1024
;(9, 5);1;1025
;(9, 5);1;1026
;(9, 5);1;1027
;(9, 5);1;1028
;(9, 5);1;1029
GrabObject;(9, 5);1;1030
;(9, 5);1;1031
GrabObject;(9, 5);1;1032
;(9, 5);1;1033
;(9, 5);1;1034
;(9, 5);1;1035
;(9, 5);1;1036
;(9, 5);1;1037
;(9, 5);1;1038
;(9, 5);1;1039
;(9, 5);1;1040
;(9, 5);1;1041
GrabObject;(9, 5);1;1042
;(9, 5);1;1043
GrabObject;(9, 5);1;1044
GrabObject;(9, 5);1;1045
;(9, 5);1;1046
GrabObject;(9, 5);1;1047
GrabObject;(9, 5);1;1048
;(9, 5);1;1049
GrabObject;(9, 5);1;1050
;(9, 5);1;1051
GrabObject;(9, 5);1;1052
GrabObject;(9, 5);1;1053
;(9, 5);1;1054
GrabObject;(9, 5);1;1055
;(9, 5);1;1056
GrabObject;(9, 5);1;1057
GrabObject;(9, 5);1;1058
;(9, 5);1;1059
GrabObject;(9, 5);1;1060
GrabObject;(9, 5);1;1061
;(9, 5);1;1062
MoveWest;(8, 5);1;1063
;(8, 5);1;1064
;(8, 5);1;1065
;(8, 5);1;1066
;(8, 5);1;1067
;(8, 5);1;1068
;(8, 5);1;1069
;(8, 5);1;1070
;(8, 5);1;1071
MoveWest;(7, 5);1;1072
;(7, 5);1;1073
;(7, 5);1;1074
;(7, 5);1;1075
;(7, 5);1;1076
;(7, 5);1;1077
;(7, 5);1;1078
;(7, 5);1;1079
;(7, 5);1;1080
MoveWest;(6, 5);1;1081
;(6, 5);1;1082
;(6, 5);1;1083
;(6, 5);1;1084
;(6, 5);1;1085
;(6, 5);1;1086
;(6, 5);1;1087
;(6, 5);1;1088
;(6, 5);1;1089
;(6, 5);1;1090
;(6, 5);1;1091
;(6, 5);1;1092
;(6, 5);1;1093
;(6, 5);1;1094
;(6, 5);1;1095
;(6, 5);1;1096
;(6, 5);1;1097
;(6, 5);1;1098
;(6, 5);1;1099
;(6, 5);1;1100
;(6, 5);1;1101
;(6, 5);1;1102
;(6, 5);1;1103
DropObject;(6, 5);1;1104
;(6, 5);1;1105
;(6, 5);1;1106
;(6, 5);1;1107
;(6, 5);1;1108
;(6, 5);1;1109
;(6, 5);1;1110
;(6, 5);1;1111
;(6, 5);1;1112
;(6, 5);1;1113
;(6, 5);1;1114
;(6, 5);1;1115
;(6, 5);1;1116
;(6, 5);1;1117
;(6, 5);1;1118
;(6, 5);1;1119
MoveEast;(7, 5);1;1120
;(7, 5);1;1121
;(7, 5);1;1122
;(7, 5);1;1123
;(7, 5);1;1124
;(7, 5);1;1125
;(7, 5);1;1126
;(7, 5);1;1127
;(7, 5);1;1128
;(7, 5);1;1129
;(7, 5);1;1130
;(7, 5);1;1131
;(7, 5);1;1132
;(7, 5);1;1133
;(7, 5);1;1134
;(7, 5);1;1135
;(7, 5);1;1136
;(7, 5);1;1137
;(7, 5);1;1138
;(7, 5);1;1139
MoveEast;(8, 5);1;1140
;(8, 5);1;1141
;(8, 5);1;1142
;(8, 5);1;1143
;(8, 5);1;1144
;(8, 5);1;1145
;(8, 5);1;1146
;(8, 5);1;1147
;(8, 5);1;1148
;(8, 5);1;1149
;(8, 5);1;1150
;(8, 5);1;1151
;(8, 5);1;1152
;(8, 5);1;1153
;(8, 5);1;1154
MoveSouth;(8, 6);1;1155
;(8, 6);1;1156
;(8, 6);1;1157
;(8, 6);1;1158
;(8, 6);1;1159
;(8, 6);1;1160
;(8, 6);1;1161
;(8, 6);1;1162
;(8, 6);1;1163
;(8, 6);1;1164
;(8, 6);1;1165
;(8, 6);1;1166
;(8, 6);1;1167
;(8, 6);1;1168
;(8, 6);1;1169
;(8, 6);1;1170
;(8, 6);1;1171
;(8, 6);1;1172
;(8, 6);1;1173
