human_selector_action;human_selector_location;world_nr;tick_nr
;(10, 3);1;401
;(10, 3);1;402
;(10, 3);1;403
;(10, 3);1;404
;(10, 3);1;405
;(10, 3);1;406
;(10, 3);1;407
;(10, 3);1;408
;(10, 3);1;409
;(10, 3);1;410
;(10, 3);1;411
;(10, 3);1;412
;(10, 3);1;413
;(10, 3);1;414
;(10, 3);1;415
;(10, 3);1;416
;(10, 3);1;417
;(10, 3);1;418
;(10, 3);1;419
;(10, 3);1;420
;(10, 3);1;421
GrabObject;(10, 3);1;422
;(10, 3);1;423
;(10, 3);1;424
;(10, 3);1;425
;(10, 3);1;426
MoveWest;(9, 3);1;427
;(9, 3);1;428
;(9, 3);1;429
;(9, 3);1;430
;(9, 3);1;431
;(9, 3);1;432
;(9, 3);1;433
;(9, 3);1;434
;(9, 3);1;435
;(9, 3);1;436
;(9, 3);1;437
;(9, 3);1;438
;(9, 3);1;439
;(9, 3);1;440
;(9, 3);1;441
;(9, 3);1;442
;(9, 3);1;443
;(9, 3);1;444
;(9, 3);1;445
;(9, 3);1;446
;(9, 3);1;447
;(9, 3);1;448
MoveWest;(8, 3);1;449
;(8, 3);1;450
;(8, 3);1;451
;(8, 3);1;452
;(8, 3);1;453
;(8, 3);1;454
;(8, 3);1;455
;(8, 3);1;456
;(8, 3);1;457
;(8, 3);1;458
;(8, 3);1;459
;(8, 3);1;460
;(8, 3);1;461
;(8, 3);1;462
MoveWest;(7, 3);1;463
;(7, 3);1;464
;(7, 3);1;465
;(7, 3);1;466
;(7, 3);1;467
;(7, 3);1;468
;(7, 3);1;469
;(7, 3);1;470
;(7, 3);1;471
;(7, 3);1;472
;(7, 3);1;473
;(7, 3);1;474
;(7, 3);1;475
;(7, 3);1;476
MoveSouth;(7, 4);1;477
;(7, 4);1;478
;(7, 4);1;479
;(7, 4);1;480
;(7, 4);1;481
;(7, 4);1;482
;(7, 4);1;483
;(7, 4);1;484
;(7, 4);1;485
;(7, 4);1;486
;(7, 4);1;487
;(7, 4);1;488
;(7, 4);1;489
;(7, 4);1;490
;(7, 4);1;491
;(7, 4);1;492
;(7, 4);1;493
;(7, 4);1;494
;(7, 4);1;495
;(7, 4);1;496
;(7, 4);1;497
;(7, 4);1;498
;(7, 4);1;499
;(7, 4);1;500
;(7, 4);1;501
;(7, 4);1;502
;(7, 4);1;503
;(7, 4);1;504
;(7, 4);1;505
MoveSouth;(7, 5);1;506
;(7, 5);1;507
;(7, 5);1;508
;(7, 5);1;509
;(7, 5);1;510
;(7, 5);1;511
;(7, 5);1;512
;(7, 5);1;513
;(7, 5);1;514
;(7, 5);1;515
;(7, 5);1;516
;(7, 5);1;517
;(7, 5);1;518
;(7, 5);1;519
;(7, 5);1;520
;(7, 5);1;521
;(7, 5);1;522
;(7, 5);1;523
;(7, 5);1;524
;(7, 5);1;525
;(7, 5);1;526
;(7, 5);1;527
;(7, 5);1;528
;(7, 5);1;529
;(7, 5);1;530
;(7, 5);1;531
;(7, 5);1;532
;(7, 5);1;533
;(7, 5);1;534
;(7, 5);1;535
MoveSouth;(7, 6);1;536
;(7, 6);1;537
;(7, 6);1;538
;(7, 6);1;539
;(7, 6);1;540
;(7, 6);1;541
;(7, 6);1;542
MoveEast;(8, 6);1;543
;(8, 6);1;544
;(8, 6);1;545
;(8, 6);1;546
;(8, 6);1;547
;(8, 6);1;548
;(8, 6);1;549
;(8, 6);1;550
;(8, 6);1;551
;(8, 6);1;552
;(8, 6);1;553
;(8, 6);1;554
;(8, 6);1;555
;(8, 6);1;556
;(8, 6);1;557
;(8, 6);1;558
;(8, 6);1;559
;(8, 6);1;560
;(8, 6);1;561
;(8, 6);1;562
;(8, 6);1;563
;(8, 6);1;564
;(8, 6);1;565
;(8, 6);1;566
;(8, 6);1;567
;(8, 6);1;568
;(8, 6);1;569
;(8, 6);1;570
;(8, 6);1;571
;(8, 6);1;572
;(8, 6);1;573
;(8, 6);1;574
;(8, 6);1;575
;(8, 6);1;576
;(8, 6);1;577
;(8, 6);1;578
GrabObject;(8, 6);1;579
;(8, 6);1;580
;(8, 6);1;581
;(8, 6);1;582
;(8, 6);1;583
;(8, 6);1;584
;(8, 6);1;585
;(8, 6);1;586
;(8, 6);1;587
;(8, 6);1;588
;(8, 6);1;589
;(8, 6);1;590
;(8, 6);1;591
;(8, 6);1;592
;(8, 6);1;593
;(8, 6);1;594
;(8, 6);1;595
;(8, 6);1;596
;(8, 6);1;597
;(8, 6);1;598
;(8, 6);1;599
;(8, 6);1;600
;(8, 6);1;601
;(8, 6);1;602
;(8, 6);1;603
;(8, 6);1;604
;(8, 6);1;605
;(8, 6);1;606
MoveWest;(7, 6);1;607
;(7, 6);1;608
;(7, 6);1;609
;(7, 6);1;610
;(7, 6);1;611
;(7, 6);1;612
;(7, 6);1;613
;(7, 6);1;614
;(7, 6);1;615
;(7, 6);1;616
;(7, 6);1;617
;(7, 6);1;618
;(7, 6);1;619
;(7, 6);1;620
;(7, 6);1;621
;(7, 6);1;622
;(7, 6);1;623
;(7, 6);1;624
;(7, 6);1;625
;(7, 6);1;626
;(7, 6);1;627
;(7, 6);1;628
;(7, 6);1;629
MoveWest;(6, 6);1;630
;(6, 6);1;631
;(6, 6);1;632
;(6, 6);1;633
;(6, 6);1;634
;(6, 6);1;635
;(6, 6);1;636
;(6, 6);1;637
;(6, 6);1;638
;(6, 6);1;639
;(6, 6);1;640
;(6, 6);1;641
;(6, 6);1;642
;(6, 6);1;643
;(6, 6);1;644
;(6, 6);1;645
;(6, 6);1;646
;(6, 6);1;647
;(6, 6);1;648
;(6, 6);1;649
MoveWest;(5, 6);1;650
;(5, 6);1;651
;(5, 6);1;652
;(5, 6);1;653
MoveWest;(4, 6);1;654
;(4, 6);1;655
;(4, 6);1;656
;(4, 6);1;657
;(4, 6);1;658
;(4, 6);1;659
;(4, 6);1;660
MoveWest;(3, 6);1;661
;(3, 6);1;662
;(3, 6);1;663
;(3, 6);1;664
;(3, 6);1;665
;(3, 6);1;666
;(3, 6);1;667
;(3, 6);1;668
;(3, 6);1;669
;(3, 6);1;670
;(3, 6);1;671
;(3, 6);1;672
;(3, 6);1;673
;(3, 6);1;674
;(3, 6);1;675
;(3, 6);1;676
;(3, 6);1;677
;(3, 6);1;678
MoveWest;(2, 6);1;679
;(2, 6);1;680
;(2, 6);1;681
;(2, 6);1;682
;(2, 6);1;683
;(2, 6);1;684
;(2, 6);1;685
;(2, 6);1;686
;(2, 6);1;687
;(2, 6);1;688
;(2, 6);1;689
;(2, 6);1;690
MoveEast;(3, 6);1;691
;(3, 6);1;692
;(3, 6);1;693
;(3, 6);1;694
;(3, 6);1;695
;(3, 6);1;696
;(3, 6);1;697
;(3, 6);1;698
;(3, 6);1;699
;(3, 6);1;700
;(3, 6);1;701
;(3, 6);1;702
;(3, 6);1;703
;(3, 6);1;704
;(3, 6);1;705
;(3, 6);1;706
;(3, 6);1;707
;(3, 6);1;708
;(3, 6);1;709
;(3, 6);1;710
;(3, 6);1;711
;(3, 6);1;712
;(3, 6);1;713
;(3, 6);1;714
;(3, 6);1;715
;(3, 6);1;716
;(3, 6);1;717
;(3, 6);1;718
;(3, 6);1;719
;(3, 6);1;720
;(3, 6);1;721
;(3, 6);1;722
;(3, 6);1;723
;(3, 6);1;724
;(3, 6);1;725
;(3, 6);1;726
;(3, 6);1;727
;(3, 6);1;728
;(3, 6);1;729
;(3, 6);1;730
;(3, 6);1;731
;(3, 6);1;732
;(3, 6);1;733
;(3, 6);1;734
;(3, 6);1;735
;(3, 6);1;736
;(3, 6);1;737
;(3, 6);1;738
;(3, 6);1;739
;(3, 6);1;740
;(3, 6);1;741
;(3, 6);1;742
;(3, 6);1;743
;(3, 6);1;744
;(3, 6);1;745
;(3, 6);1;746
;(3, 6);1;747
;(3, 6);1;748
;(3, 6);1;749
;(3, 6);1;750
;(3, 6);1;751
;(3, 6);1;752
;(3, 6);1;753
;(3, 6);1;754
;(3, 6);1;755
;(3, 6);1;756
;(3, 6);1;757
;(3, 6);1;758
;(3, 6);1;759
;(3, 6);1;760
;(3, 6);1;761
;(3, 6);1;762
;(3, 6);1;763
;(3, 6);1;764
;(3, 6);1;765
;(3, 6);1;766
;(3, 6);1;767
;(3, 6);1;768
;(3, 6);1;769
;(3, 6);1;770
;(3, 6);1;771
;(3, 6);1;772
;(3, 6);1;773
;(3, 6);1;774
;(3, 6);1;775
;(3, 6);1;776
;(3, 6);1;777
;(3, 6);1;778
;(3, 6);1;779
;(3, 6);1;780
;(3, 6);1;781
;(3, 6);1;782
;(3, 6);1;783
;(3, 6);1;784
;(3, 6);1;785
;(3, 6);1;786
;(3, 6);1;787
;(3, 6);1;788
;(3, 6);1;789
;(3, 6);1;790
;(3, 6);1;791
;(3, 6);1;792
;(3, 6);1;793
;(3, 6);1;794
;(3, 6);1;795
;(3, 6);1;796
;(3, 6);1;797
;(3, 6);1;798
;(3, 6);1;799
;(3, 6);1;800
;(3, 6);1;801
;(3, 6);1;802
;(3, 6);1;803
;(3, 6);1;804
;(3, 6);1;805
;(3, 6);1;806
;(3, 6);1;807
;(3, 6);1;808
;(3, 6);1;809
;(3, 6);1;810
;(3, 6);1;811
;(3, 6);1;812
;(3, 6);1;813
;(3, 6);1;814
;(3, 6);1;815
;(3, 6);1;816
;(3, 6);1;817
;(3, 6);1;818
;(3, 6);1;819
;(3, 6);1;820
;(3, 6);1;821
;(3, 6);1;822
;(3, 6);1;823
;(3, 6);1;824
;(3, 6);1;825
;(3, 6);1;826
;(3, 6);1;827
;(3, 6);1;828
;(3, 6);1;829
;(3, 6);1;830
;(3, 6);1;831
;(3, 6);1;832
;(3, 6);1;833
;(3, 6);1;834
;(3, 6);1;835
;(3, 6);1;836
;(3, 6);1;837
;(3, 6);1;838
;(3, 6);1;839
;(3, 6);1;840
;(3, 6);1;841
DropObject;(3, 6);1;842
;(3, 6);1;843
;(3, 6);1;844
;(3, 6);1;845
;(3, 6);1;846
;(3, 6);1;847
;(3, 6);1;848
;(3, 6);1;849
;(3, 6);1;850
;(3, 6);1;851
;(3, 6);1;852
;(3, 6);1;853
;(3, 6);1;854
;(3, 6);1;855
;(3, 6);1;856
;(3, 6);1;857
;(3, 6);1;858
;(3, 6);1;859
;(3, 6);1;860
;(3, 6);1;861
;(3, 6);1;862
;(3, 6);1;863
;(3, 6);1;864
;(3, 6);1;865
;(3, 6);1;866
;(3, 6);1;867
;(3, 6);1;868
;(3, 6);1;869
;(3, 6);1;870
;(3, 6);1;871
;(3, 6);1;872
;(3, 6);1;873
;(3, 6);1;874
;(3, 6);1;875
;(3, 6);1;876
;(3, 6);1;877
;(3, 6);1;878
;(3, 6);1;879
;(3, 6);1;880
;(3, 6);1;881
;(3, 6);1;882
;(3, 6);1;883
;(3, 6);1;884
;(3, 6);1;885
;(3, 6);1;886
;(3, 6);1;887
MoveEast;(4, 6);1;888
;(4, 6);1;889
;(4, 6);1;890
;(4, 6);1;891
;(4, 6);1;892
;(4, 6);1;893
;(4, 6);1;894
;(4, 6);1;895
;(4, 6);1;896
;(4, 6);1;897
;(4, 6);1;898
MoveEast;(5, 6);1;899
;(5, 6);1;900
;(5, 6);1;901
;(5, 6);1;902
MoveEast;(6, 6);1;903
;(6, 6);1;904
;(6, 6);1;905
;(6, 6);1;906
;(6, 6);1;907
;(6, 6);1;908
;(6, 6);1;909
;(6, 6);1;910
;(6, 6);1;911
;(6, 6);1;912
;(6, 6);1;913
;(6, 6);1;914
;(6, 6);1;915
;(6, 6);1;916
;(6, 6);1;917
;(6, 6);1;918
;(6, 6);1;919
;(6, 6);1;920
;(6, 6);1;921
;(6, 6);1;922
;(6, 6);1;923
;(6, 6);1;924
;(6, 6);1;925
;(6, 6);1;926
;(6, 6);1;927
;(6, 6);1;928
;(6, 6);1;929
;(6, 6);1;930
;(6, 6);1;931
;(6, 6);1;932
;(6, 6);1;933
;(6, 6);1;934
;(6, 6);1;935
;(6, 6);1;936
;(6, 6);1;937
;(6, 6);1;938
;(6, 6);1;939
;(6, 6);1;940
;(6, 6);1;941
;(6, 6);1;942
;(6, 6);1;943
;(6, 6);1;944
;(6, 6);1;945
MoveEast;(7, 6);1;946
;(7, 6);1;947
;(7, 6);1;948
;(7, 6);1;949
;(7, 6);1;950
;(7, 6);1;951
;(7, 6);1;952
;(7, 6);1;953
;(7, 6);1;954
;(7, 6);1;955
;(7, 6);1;956
;(7, 6);1;957
;(7, 6);1;958
;(7, 6);1;959
;(7, 6);1;960
MoveEast;(8, 6);1;961
;(8, 6);1;962
;(8, 6);1;963
;(8, 6);1;964
;(8, 6);1;965
;(8, 6);1;966
;(8, 6);1;967
;(8, 6);1;968
MoveEast;(9, 6);1;969
;(9, 6);1;970
;(9, 6);1;971
;(9, 6);1;972
;(9, 6);1;973
;(9, 6);1;974
;(9, 6);1;975
;(9, 6);1;976
;(9, 6);1;977
;(9, 6);1;978
;(9, 6);1;979
;(9, 6);1;980
;(9, 6);1;981
;(9, 6);1;982
;(9, 6);1;983
;(9, 6);1;984
;(9, 6);1;985
;(9, 6);1;986
;(9, 6);1;987
;(9, 6);1;988
;(9, 6);1;989
;(9, 6);1;990
;(9, 6);1;991
;(9, 6);1;992
;(9, 6);1;993
;(9, 6);1;994
;(9, 6);1;995
;(9, 6);1;996
;(9, 6);1;997
;(9, 6);1;998
;(9, 6);1;999
;(9, 6);1;1000
;(9, 6);1;1001
;(9, 6);1;1002
;(9, 6);1;1003
;(9, 6);1;1004
;(9, 6);1;1005
;(9, 6);1;1006
;(9, 6);1;1007
;(9, 6);1;1008
;(9, 6);1;1009
;(9, 6);1;1010
;(9, 6);1;1011
;(9, 6);1;1012
;(9, 6);1;1013
;(9, 6);1;1014
;(9, 6);1;1015
;(9, 6);1;1016
;(9, 6);1;1017
;(9, 6);1;1018
;(9, 6);1;1019
;(9, 6);1;1020
;(9, 6);1;1021
;(9, 6);1;1022
;(9, 6);1;1023
;(9, 6);1;1024
;(9, 6);1;1025
;(9, 6);1;1026
;(9, 6);1;1027
;(9, 6);1;1028
;(9, 6);1;1029
;(9, 6);1;1030
;(9, 6);1;1031
;(9, 6);1;1032
;(9, 6);1;1033
;(9, 6);1;1034
;(9, 6);1;1035
;(9, 6);1;1036
;(9, 6);1;1037
;(9, 6);1;1038
;(9, 6);1;1039
;(9, 6);1;1040
;(9, 6);1;1041
;(9, 6);1;1042
;(9, 6);1;1043
;(9, 6);1;1044
;(9, 6);1;1045
;(9, 6);1;1046
;(9, 6);1;1047
;(9, 6);1;1048
;(9, 6);1;1049
;(9, 6);1;1050
;(9, 6);1;1051
;(9, 6);1;1052
;(9, 6);1;1053
;(9, 6);1;1054
;(9, 6);1;1055
;(9, 6);1;1056
;(9, 6);1;1057
;(9, 6);1;1058
;(9, 6);1;1059
;(9, 6);1;1060
MoveNorth;(9, 5);1;1061
;(9, 5);1;1062
;(9, 5);1;1063
;(9, 5);1;1064
;(9, 5);1;1065
;(9, 5);1;1066
;(9, 5);1;1067
;(9, 5);1;1068
;(9, 5);1;1069
;(9, 5);1;1070
;(9, 5);1;1071
;(9, 5);1;1072
;(9, 5);1;1073
;(9, 5);1;1074
;(9, 5);1;1075
;(9, 5);1;1076
;(9, 5);1;1077
;(9, 5);1;1078
;(9, 5);1;1079
;(9, 5);1;1080
;(9, 5);1;1081
;(9, 5);1;1082
;(9, 5);1;1083
;(9, 5);1;1084
;(9, 5);1;1085
;(9, 5);1;1086
;(9, 5);1;1087
;(9, 5);1;1088
;(9, 5);1;1089
;(9, 5);1;1090
;(9, 5);1;1091
;(9, 5);1;1092
;(9, 5);1;1093
;(9, 5);1;1094
;(9, 5);1;1095
;(9, 5);1;1096
;(9, 5);1;1097
;(9, 5);1;1098
;(9, 5);1;1099
;(9, 5);1;1100
;(9, 5);1;1101
;(9, 5);1;1102
;(9, 5);1;1103
;(9, 5);1;1104
;(9, 5);1;1105
;(9, 5);1;1106
;(9, 5);1;1107
;(9, 5);1;1108
;(9, 5);1;1109
;(9, 5);1;1110
;(9, 5);1;1111
;(9, 5);1;1112
;(9, 5);1;1113
;(9, 5);1;1114
;(9, 5);1;1115
;(9, 5);1;1116
;(9, 5);1;1117
;(9, 5);1;1118
;(9, 5);1;1119
;(9, 5);1;1120
;(9, 5);1;1121
;(9, 5);1;1122
;(9, 5);1;1123
;(9, 5);1;1124
;(9, 5);1;1125
;(9, 5);1;1126
;(9, 5);1;1127
;(9, 5);1;1128
;(9, 5);1;1129
;(9, 5);1;1130
;(9, 5);1;1131
;(9, 5);1;1132
GrabObject;(9, 5);1;1133
;(9, 5);1;1134
;(9, 5);1;1135
;(9, 5);1;1136
;(9, 5);1;1137
;(9, 5);1;1138
;(9, 5);1;1139
;(9, 5);1;1140
;(9, 5);1;1141
;(9, 5);1;1142
;(9, 5);1;1143
;(9, 5);1;1144
;(9, 5);1;1145
;(9, 5);1;1146
;(9, 5);1;1147
;(9, 5);1;1148
;(9, 5);1;1149
;(9, 5);1;1150
;(9, 5);1;1151
;(9, 5);1;1152
;(9, 5);1;1153
;(9, 5);1;1154
;(9, 5);1;1155
;(9, 5);1;1156
;(9, 5);1;1157
;(9, 5);1;1158
;(9, 5);1;1159
;(9, 5);1;1160
;(9, 5);1;1161
MoveWest;(8, 5);1;1162
;(8, 5);1;1163
;(8, 5);1;1164
;(8, 5);1;1165
;(8, 5);1;1166
;(8, 5);1;1167
;(8, 5);1;1168
;(8, 5);1;1169
;(8, 5);1;1170
;(8, 5);1;1171
;(8, 5);1;1172
;(8, 5);1;1173
;(8, 5);1;1174
;(8, 5);1;1175
;(8, 5);1;1176
;(8, 5);1;1177
;(8, 5);1;1178
;(8, 5);1;1179
;(8, 5);1;1180
;(8, 5);1;1181
;(8, 5);1;1182
;(8, 5);1;1183
;(8, 5);1;1184
;(8, 5);1;1185
;(8, 5);1;1186
;(8, 5);1;1187
;(8, 5);1;1188
MoveWest;(7, 5);1;1189
;(7, 5);1;1190
;(7, 5);1;1191
;(7, 5);1;1192
;(7, 5);1;1193
;(7, 5);1;1194
;(7, 5);1;1195
;(7, 5);1;1196
MoveWest;(6, 5);1;1197
;(6, 5);1;1198
;(6, 5);1;1199
;(6, 5);1;1200
;(6, 5);1;1201
;(6, 5);1;1202
MoveWest;(5, 5);1;1203
;(5, 5);1;1204
;(5, 5);1;1205
;(5, 5);1;1206
;(5, 5);1;1207
;(5, 5);1;1208
;(5, 5);1;1209
;(5, 5);1;1210
;(5, 5);1;1211
;(5, 5);1;1212
;(5, 5);1;1213
;(5, 5);1;1214
;(5, 5);1;1215
;(5, 5);1;1216
;(5, 5);1;1217
;(5, 5);1;1218
;(5, 5);1;1219
;(5, 5);1;1220
;(5, 5);1;1221
;(5, 5);1;1222
;(5, 5);1;1223
;(5, 5);1;1224
;(5, 5);1;1225
;(5, 5);1;1226
;(5, 5);1;1227
