human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 7);1;135
;(3, 7);1;136
;(3, 7);1;137
;(3, 7);1;138
;(3, 7);1;139
;(3, 7);1;140
;(3, 7);1;141
;(3, 7);1;142
;(3, 7);1;143
;(3, 7);1;144
;(3, 7);1;145
GrabObject;(3, 7);1;146
;(3, 7);1;147
;(3, 7);1;148
;(3, 7);1;149
;(3, 7);1;150
;(3, 7);1;151
;(3, 7);1;152
;(3, 7);1;153
;(3, 7);1;154
;(3, 7);1;155
;(3, 7);1;156
;(3, 7);1;157
;(3, 7);1;158
;(3, 7);1;159
;(3, 7);1;160
;(3, 7);1;161
;(3, 7);1;162
;(3, 7);1;163
;(3, 7);1;164
DropObject;(3, 7);1;165
;(3, 7);1;166
;(3, 7);1;167
;(3, 7);1;168
;(3, 7);1;169
;(3, 7);1;170
;(3, 7);1;171
;(3, 7);1;172
;(3, 7);1;173
;(3, 7);1;174
;(3, 7);1;175
;(3, 7);1;176
;(3, 7);1;177
;(3, 7);1;178
;(3, 7);1;179
;(3, 7);1;180
;(3, 7);1;181
;(3, 7);1;182
;(3, 7);1;183
;(3, 7);1;184
;(3, 7);1;185
;(3, 7);1;186
;(3, 7);1;187
MoveEast;(4, 7);1;188
;(4, 7);1;189
;(4, 7);1;190
;(4, 7);1;191
;(4, 7);1;192
;(4, 7);1;193
;(4, 7);1;194
;(4, 7);1;195
;(4, 7);1;196
;(4, 7);1;197
;(4, 7);1;198
;(4, 7);1;199
;(4, 7);1;200
MoveEast;(5, 7);1;201
;(5, 7);1;202
;(5, 7);1;203
;(5, 7);1;204
;(5, 7);1;205
MoveEast;(6, 7);1;206
;(6, 7);1;207
;(6, 7);1;208
;(6, 7);1;209
;(6, 7);1;210
MoveEast;(7, 7);1;211
;(7, 7);1;212
;(7, 7);1;213
;(7, 7);1;214
;(7, 7);1;215
;(7, 7);1;216
;(7, 7);1;217
;(7, 7);1;218
;(7, 7);1;219
MoveNorth;(7, 6);1;220
;(7, 6);1;221
;(7, 6);1;222
;(7, 6);1;223
;(7, 6);1;224
;(7, 6);1;225
;(7, 6);1;226
;(7, 6);1;227
;(7, 6);1;228
;(7, 6);1;229
;(7, 6);1;230
;(7, 6);1;231
;(7, 6);1;232
;(7, 6);1;233
MoveEast;(8, 6);1;234
;(8, 6);1;235
;(8, 6);1;236
;(8, 6);1;237
;(8, 6);1;238
;(8, 6);1;239
;(8, 6);1;240
;(8, 6);1;241
;(8, 6);1;242
;(8, 6);1;243
;(8, 6);1;244
;(8, 6);1;245
;(8, 6);1;246
;(8, 6);1;247
;(8, 6);1;248
;(8, 6);1;249
;(8, 6);1;250
;(8, 6);1;251
;(8, 6);1;252
GrabObject;(8, 6);1;253
;(8, 6);1;254
;(8, 6);1;255
;(8, 6);1;256
;(8, 6);1;257
;(8, 6);1;258
;(8, 6);1;259
;(8, 6);1;260
;(8, 6);1;261
;(8, 6);1;262
MoveWest;(7, 6);1;263
;(7, 6);1;264
;(7, 6);1;265
;(7, 6);1;266
;(7, 6);1;267
;(7, 6);1;268
;(7, 6);1;269
MoveWest;(6, 6);1;270
;(6, 6);1;271
;(6, 6);1;272
;(6, 6);1;273
;(6, 6);1;274
;(6, 6);1;275
;(6, 6);1;276
MoveWest;(5, 6);1;277
;(5, 6);1;278
;(5, 6);1;279
;(5, 6);1;280
;(5, 6);1;281
;(5, 6);1;282
;(5, 6);1;283
MoveWest;(4, 6);1;284
;(4, 6);1;285
;(4, 6);1;286
;(4, 6);1;287
;(4, 6);1;288
;(4, 6);1;289
;(4, 6);1;290
MoveWest;(3, 6);1;291
;(3, 6);1;292
;(3, 6);1;293
;(3, 6);1;294
;(3, 6);1;295
;(3, 6);1;296
;(3, 6);1;297
;(3, 6);1;298
;(3, 6);1;299
;(3, 6);1;300
;(3, 6);1;301
;(3, 6);1;302
;(3, 6);1;303
;(3, 6);1;304
;(3, 6);1;305
;(3, 6);1;306
;(3, 6);1;307
;(3, 6);1;308
;(3, 6);1;309
;(3, 6);1;310
;(3, 6);1;311
;(3, 6);1;312
;(3, 6);1;313
;(3, 6);1;314
;(3, 6);1;315
;(3, 6);1;316
;(3, 6);1;317
;(3, 6);1;318
;(3, 6);1;319
;(3, 6);1;320
;(3, 6);1;321
;(3, 6);1;322
;(3, 6);1;323
;(3, 6);1;324
;(3, 6);1;325
DropObject;(3, 6);1;326
;(3, 6);1;327
;(3, 6);1;328
;(3, 6);1;329
;(3, 6);1;330
;(3, 6);1;331
MoveEast;(4, 6);1;332
;(4, 6);1;333
;(4, 6);1;334
;(4, 6);1;335
;(4, 6);1;336
;(4, 6);1;337
;(4, 6);1;338
;(4, 6);1;339
;(4, 6);1;340
;(4, 6);1;341
;(4, 6);1;342
MoveEast;(5, 6);1;343
MoveEast;(6, 6);1;344
MoveEast;(7, 6);1;345
MoveEast;(8, 6);1;346
MoveEast;(9, 6);1;347
MoveEast;(10, 6);1;348
MoveEast;(11, 6);1;349
MoveEast;(12, 6);1;350
MoveEast;(13, 6);1;351
MoveEast;(14, 6);1;352
MoveEast;(15, 6);1;353
MoveEast;(16, 6);1;354
;(16, 6);1;355
;(16, 6);1;356
;(16, 6);1;357
;(16, 6);1;358
MoveWest;(15, 6);1;359
;(15, 6);1;360
;(15, 6);1;361
;(15, 6);1;362
;(15, 6);1;363
;(15, 6);1;364
;(15, 6);1;365
;(15, 6);1;366
;(15, 6);1;367
;(15, 6);1;368
MoveWest;(14, 6);1;369
;(14, 6);1;370
;(14, 6);1;371
;(14, 6);1;372
;(14, 6);1;373
;(14, 6);1;374
MoveWest;(13, 6);1;375
;(13, 6);1;376
;(13, 6);1;377
;(13, 6);1;378
MoveWest;(12, 6);1;379
;(12, 6);1;380
;(12, 6);1;381
;(12, 6);1;382
;(12, 6);1;383
MoveWest;(11, 6);1;384
;(11, 6);1;385
;(11, 6);1;386
;(11, 6);1;387
;(11, 6);1;388
MoveWest;(10, 6);1;389
;(10, 6);1;390
;(10, 6);1;391
;(10, 6);1;392
MoveWest;(9, 6);1;393
;(9, 6);1;394
;(9, 6);1;395
;(9, 6);1;396
;(9, 6);1;397
;(9, 6);1;398
;(9, 6);1;399
;(9, 6);1;400
MoveWest;(8, 6);1;401
;(8, 6);1;402
;(8, 6);1;403
;(8, 6);1;404
;(8, 6);1;405
;(8, 6);1;406
;(8, 6);1;407
;(8, 6);1;408
;(8, 6);1;409
;(8, 6);1;410
MoveEast;(9, 6);1;411
;(9, 6);1;412
;(9, 6);1;413
;(9, 6);1;414
;(9, 6);1;415
;(9, 6);1;416
;(9, 6);1;417
;(9, 6);1;418
;(9, 6);1;419
;(9, 6);1;420
;(9, 6);1;421
;(9, 6);1;422
;(9, 6);1;423
;(9, 6);1;424
;(9, 6);1;425
;(9, 6);1;426
;(9, 6);1;427
;(9, 6);1;428
;(9, 6);1;429
;(9, 6);1;430
;(9, 6);1;431
;(9, 6);1;432
DropObject;(9, 6);1;433
;(9, 6);1;434
;(9, 6);1;435
;(9, 6);1;436
;(9, 6);1;437
;(9, 6);1;438
;(9, 6);1;439
;(9, 6);1;440
;(9, 6);1;441
;(9, 6);1;442
;(9, 6);1;443
;(9, 6);1;444
;(9, 6);1;445
;(9, 6);1;446
GrabObject;(9, 6);1;447
;(9, 6);1;448
;(9, 6);1;449
;(9, 6);1;450
;(9, 6);1;451
;(9, 6);1;452
;(9, 6);1;453
;(9, 6);1;454
;(9, 6);1;455
;(9, 6);1;456
;(9, 6);1;457
;(9, 6);1;458
;(9, 6);1;459
MoveWest;(8, 6);1;460
;(8, 6);1;461
;(8, 6);1;462
;(8, 6);1;463
;(8, 6);1;464
;(8, 6);1;465
;(8, 6);1;466
;(8, 6);1;467
;(8, 6);1;468
;(8, 6);1;469
MoveWest;(7, 6);1;470
MoveWest;(6, 6);1;471
MoveWest;(5, 6);1;472
MoveWest;(4, 6);1;473
MoveWest;(3, 6);1;474
MoveWest;(2, 6);1;475
;(2, 6);1;476
;(2, 6);1;477
;(2, 6);1;478
MoveWest;(1, 6);1;479
;(1, 6);1;480
;(1, 6);1;481
;(1, 6);1;482
;(1, 6);1;483
;(1, 6);1;484
;(1, 6);1;485
;(1, 6);1;486
;(1, 6);1;487
;(1, 6);1;488
;(1, 6);1;489
;(1, 6);1;490
MoveEast;(2, 6);1;491
;(2, 6);1;492
;(2, 6);1;493
DropObject;(2, 6);1;494
;(2, 6);1;495
;(2, 6);1;496
;(2, 6);1;497
;(2, 6);1;498
;(2, 6);1;499
;(2, 6);1;500
;(2, 6);1;501
;(2, 6);1;502
;(2, 6);1;503
;(2, 6);1;504
;(2, 6);1;505
;(2, 6);1;506
;(2, 6);1;507
;(2, 6);1;508
;(2, 6);1;509
MoveEast;(3, 6);1;510
;(3, 6);1;511
;(3, 6);1;512
;(3, 6);1;513
;(3, 6);1;514
;(3, 6);1;515
;(3, 6);1;516
;(3, 6);1;517
MoveEast;(4, 6);1;518
;(4, 6);1;519
;(4, 6);1;520
;(4, 6);1;521
MoveEast;(5, 6);1;522
;(5, 6);1;523
;(5, 6);1;524
;(5, 6);1;525
MoveEast;(6, 6);1;526
;(6, 6);1;527
;(6, 6);1;528
MoveEast;(7, 6);1;529
;(7, 6);1;530
;(7, 6);1;531
;(7, 6);1;532
;(7, 6);1;533
;(7, 6);1;534
MoveEast;(8, 6);1;535
MoveEast;(9, 6);1;536
;(9, 6);1;537
;(9, 6);1;538
;(9, 6);1;539
MoveEast;(10, 6);1;540
;(10, 6);1;541
;(10, 6);1;542
MoveEast;(11, 6);1;543
;(11, 6);1;544
;(11, 6);1;545
;(11, 6);1;546
;(11, 6);1;547
;(11, 6);1;548
;(11, 6);1;549
;(11, 6);1;550
;(11, 6);1;551
;(11, 6);1;552
MoveWest;(10, 6);1;553
;(10, 6);1;554
;(10, 6);1;555
;(10, 6);1;556
;(10, 6);1;557
;(10, 6);1;558
;(10, 6);1;559
;(10, 6);1;560
;(10, 6);1;561
;(10, 6);1;562
;(10, 6);1;563
;(10, 6);1;564
;(10, 6);1;565
;(10, 6);1;566
;(10, 6);1;567
;(10, 6);1;568
;(10, 6);1;569
;(10, 6);1;570
;(10, 6);1;571
GrabObject;(10, 6);1;572
;(10, 6);1;573
;(10, 6);1;574
;(10, 6);1;575
;(10, 6);1;576
;(10, 6);1;577
;(10, 6);1;578
;(10, 6);1;579
;(10, 6);1;580
MoveWest;(9, 6);1;581
;(9, 6);1;582
;(9, 6);1;583
;(9, 6);1;584
;(9, 6);1;585
;(9, 6);1;586
;(9, 6);1;587
;(9, 6);1;588
;(9, 6);1;589
;(9, 6);1;590
;(9, 6);1;591
MoveWest;(8, 6);1;592
;(8, 6);1;593
;(8, 6);1;594
;(8, 6);1;595
;(8, 6);1;596
MoveWest;(7, 6);1;597
;(7, 6);1;598
;(7, 6);1;599
;(7, 6);1;600
;(7, 6);1;601
MoveWest;(6, 6);1;602
;(6, 6);1;603
;(6, 6);1;604
;(6, 6);1;605
;(6, 6);1;606
;(6, 6);1;607
;(6, 6);1;608
;(6, 6);1;609
MoveWest;(5, 6);1;610
;(5, 6);1;611
;(5, 6);1;612
;(5, 6);1;613
;(5, 6);1;614
;(5, 6);1;615
;(5, 6);1;616
;(5, 6);1;617
;(5, 6);1;618
;(5, 6);1;619
;(5, 6);1;620
;(5, 6);1;621
;(5, 6);1;622
;(5, 6);1;623
;(5, 6);1;624
DropObject;(5, 6);1;625
;(5, 6);1;626
;(5, 6);1;627
;(5, 6);1;628
;(5, 6);1;629
;(5, 6);1;630
;(5, 6);1;631
;(5, 6);1;632
;(5, 6);1;633
;(5, 6);1;634
;(5, 6);1;635
;(5, 6);1;636
;(5, 6);1;637
MoveEast;(6, 6);1;638
;(6, 6);1;639
;(6, 6);1;640
;(6, 6);1;641
MoveEast;(7, 6);1;642
;(7, 6);1;643
;(7, 6);1;644
;(7, 6);1;645
;(7, 6);1;646
;(7, 6);1;647
MoveEast;(8, 6);1;648
;(8, 6);1;649
;(8, 6);1;650
;(8, 6);1;651
;(8, 6);1;652
MoveEast;(9, 6);1;653
;(9, 6);1;654
;(9, 6);1;655
;(9, 6);1;656
MoveEast;(10, 6);1;657
;(10, 6);1;658
;(10, 6);1;659
;(10, 6);1;660
;(10, 6);1;661
;(10, 6);1;662
;(10, 6);1;663
;(10, 6);1;664
;(10, 6);1;665
;(10, 6);1;666
MoveEast;(11, 6);1;667
;(11, 6);1;668
;(11, 6);1;669
;(11, 6);1;670
;(11, 6);1;671
;(11, 6);1;672
;(11, 6);1;673
;(11, 6);1;674
;(11, 6);1;675
;(11, 6);1;676
;(11, 6);1;677
;(11, 6);1;678
MoveWest;(10, 6);1;679
;(10, 6);1;680
;(10, 6);1;681
;(10, 6);1;682
;(10, 6);1;683
;(10, 6);1;684
;(10, 6);1;685
;(10, 6);1;686
;(10, 6);1;687
;(10, 6);1;688
;(10, 6);1;689
;(10, 6);1;690
;(10, 6);1;691
GrabObject;(10, 6);1;692
;(10, 6);1;693
;(10, 6);1;694
;(10, 6);1;695
;(10, 6);1;696
;(10, 6);1;697
;(10, 6);1;698
;(10, 6);1;699
;(10, 6);1;700
;(10, 6);1;701
;(10, 6);1;702
;(10, 6);1;703
MoveWest;(9, 6);1;704
;(9, 6);1;705
;(9, 6);1;706
;(9, 6);1;707
;(9, 6);1;708
;(9, 6);1;709
;(9, 6);1;710
;(9, 6);1;711
;(9, 6);1;712
MoveWest;(8, 6);1;713
;(8, 6);1;714
;(8, 6);1;715
;(8, 6);1;716
;(8, 6);1;717
MoveWest;(7, 6);1;718
;(7, 6);1;719
;(7, 6);1;720
;(7, 6);1;721
;(7, 6);1;722
;(7, 6);1;723
MoveWest;(6, 6);1;724
;(6, 6);1;725
;(6, 6);1;726
;(6, 6);1;727
;(6, 6);1;728
;(6, 6);1;729
;(6, 6);1;730
;(6, 6);1;731
;(6, 6);1;732
;(6, 6);1;733
;(6, 6);1;734
;(6, 6);1;735
;(6, 6);1;736
;(6, 6);1;737
;(6, 6);1;738
;(6, 6);1;739
;(6, 6);1;740
;(6, 6);1;741
;(6, 6);1;742
DropObject;(6, 6);1;743
;(6, 6);1;744
;(6, 6);1;745
;(6, 6);1;746
;(6, 6);1;747
;(6, 6);1;748
;(6, 6);1;749
;(6, 6);1;750
;(6, 6);1;751
;(6, 6);1;752
;(6, 6);1;753
;(6, 6);1;754
;(6, 6);1;755
;(6, 6);1;756
;(6, 6);1;757
;(6, 6);1;758
;(6, 6);1;759
;(6, 6);1;760
;(6, 6);1;761
MoveSouth;(6, 7);1;762
;(6, 7);1;763
;(6, 7);1;764
;(6, 7);1;765
;(6, 7);1;766
;(6, 7);1;767
;(6, 7);1;768
MoveEast;(7, 7);1;769
;(7, 7);1;770
;(7, 7);1;771
;(7, 7);1;772
;(7, 7);1;773
;(7, 7);1;774
;(7, 7);1;775
;(7, 7);1;776
;(7, 7);1;777
;(7, 7);1;778
;(7, 7);1;779
;(7, 7);1;780
MoveEast;(8, 7);1;781
;(8, 7);1;782
;(8, 7);1;783
;(8, 7);1;784
;(8, 7);1;785
;(8, 7);1;786
;(8, 7);1;787
;(8, 7);1;788
;(8, 7);1;789
;(8, 7);1;790
MoveSouth;(8, 8);1;791
;(8, 8);1;792
;(8, 8);1;793
;(8, 8);1;794
;(8, 8);1;795
;(8, 8);1;796
;(8, 8);1;797
;(8, 8);1;798
;(8, 8);1;799
;(8, 8);1;800
;(8, 8);1;801
;(8, 8);1;802
DropObject;(8, 8);1;803
;(8, 8);1;804
;(8, 8);1;805
;(8, 8);1;806
;(8, 8);1;807
;(8, 8);1;808
;(8, 8);1;809
;(8, 8);1;810
;(8, 8);1;811
;(8, 8);1;812
;(8, 8);1;813
;(8, 8);1;814
;(8, 8);1;815
;(8, 8);1;816
;(8, 8);1;817
;(8, 8);1;818
;(8, 8);1;819
;(8, 8);1;820
;(8, 8);1;821
;(8, 8);1;822
;(8, 8);1;823
;(8, 8);1;824
;(8, 8);1;825
;(8, 8);1;826
;(8, 8);1;827
GrabObject;(8, 8);1;828
;(8, 8);1;829
;(8, 8);1;830
;(8, 8);1;831
;(8, 8);1;832
;(8, 8);1;833
;(8, 8);1;834
;(8, 8);1;835
;(8, 8);1;836
;(8, 8);1;837
;(8, 8);1;838
MoveWest;(7, 8);1;839
;(7, 8);1;840
;(7, 8);1;841
;(7, 8);1;842
;(7, 8);1;843
;(7, 8);1;844
;(7, 8);1;845
;(7, 8);1;846
;(7, 8);1;847
;(7, 8);1;848
;(7, 8);1;849
;(7, 8);1;850
;(7, 8);1;851
MoveWest;(6, 8);1;852
;(6, 8);1;853
;(6, 8);1;854
;(6, 8);1;855
;(6, 8);1;856
;(6, 8);1;857
;(6, 8);1;858
;(6, 8);1;859
;(6, 8);1;860
;(6, 8);1;861
MoveWest;(5, 8);1;862
;(5, 8);1;863
;(5, 8);1;864
;(5, 8);1;865
;(5, 8);1;866
;(5, 8);1;867
;(5, 8);1;868
DropObject;(5, 8);1;869
;(5, 8);1;870
;(5, 8);1;871
;(5, 8);1;872
;(5, 8);1;873
;(5, 8);1;874
;(5, 8);1;875
;(5, 8);1;876
MoveEast;(6, 8);1;877
;(6, 8);1;878
;(6, 8);1;879
;(6, 8);1;880
;(6, 8);1;881
;(6, 8);1;882
;(6, 8);1;883
;(6, 8);1;884
;(6, 8);1;885
MoveEast;(7, 8);1;886
;(7, 8);1;887
;(7, 8);1;888
;(7, 8);1;889
;(7, 8);1;890
MoveEast;(8, 8);1;891
;(8, 8);1;892
;(8, 8);1;893
;(8, 8);1;894
;(8, 8);1;895
;(8, 8);1;896
MoveEast;(9, 8);1;897
;(9, 8);1;898
;(9, 8);1;899
;(9, 8);1;900
;(9, 8);1;901
MoveEast;(10, 8);1;902
;(10, 8);1;903
;(10, 8);1;904
;(10, 8);1;905
;(10, 8);1;906
;(10, 8);1;907
;(10, 8);1;908
;(10, 8);1;909
;(10, 8);1;910
;(10, 8);1;911
;(10, 8);1;912
MoveWest;(9, 8);1;913
;(9, 8);1;914
;(9, 8);1;915
;(9, 8);1;916
;(9, 8);1;917
;(9, 8);1;918
;(9, 8);1;919
;(9, 8);1;920
;(9, 8);1;921
MoveWest;(8, 8);1;922
;(8, 8);1;923
;(8, 8);1;924
;(8, 8);1;925
;(8, 8);1;926
;(8, 8);1;927
;(8, 8);1;928
;(8, 8);1;929
MoveEast;(9, 8);1;930
MoveEast;(10, 8);1;931
;(10, 8);1;932
;(10, 8);1;933
;(10, 8);1;934
;(10, 8);1;935
;(10, 8);1;936
;(10, 8);1;937
;(10, 8);1;938
;(10, 8);1;939
GrabObject;(10, 8);1;940
;(10, 8);1;941
;(10, 8);1;942
;(10, 8);1;943
;(10, 8);1;944
;(10, 8);1;945
;(10, 8);1;946
;(10, 8);1;947
;(10, 8);1;948
;(10, 8);1;949
;(10, 8);1;950
;(10, 8);1;951
MoveWest;(9, 8);1;952
;(9, 8);1;953
;(9, 8);1;954
;(9, 8);1;955
;(9, 8);1;956
;(9, 8);1;957
;(9, 8);1;958
;(9, 8);1;959
;(9, 8);1;960
MoveWest;(8, 8);1;961
;(8, 8);1;962
;(8, 8);1;963
;(8, 8);1;964
;(8, 8);1;965
;(8, 8);1;966
;(8, 8);1;967
;(8, 8);1;968
MoveWest;(7, 8);1;969
;(7, 8);1;970
;(7, 8);1;971
;(7, 8);1;972
;(7, 8);1;973
;(7, 8);1;974
;(7, 8);1;975
;(7, 8);1;976
;(7, 8);1;977
;(7, 8);1;978
;(7, 8);1;979
;(7, 8);1;980
;(7, 8);1;981
MoveWest;(6, 8);1;982
;(6, 8);1;983
;(6, 8);1;984
;(6, 8);1;985
;(6, 8);1;986
;(6, 8);1;987
;(6, 8);1;988
;(6, 8);1;989
;(6, 8);1;990
;(6, 8);1;991
;(6, 8);1;992
;(6, 8);1;993
DropObject;(6, 8);1;994
;(6, 8);1;995
;(6, 8);1;996
;(6, 8);1;997
;(6, 8);1;998
;(6, 8);1;999
;(6, 8);1;1000
;(6, 8);1;1001
;(6, 8);1;1002
;(6, 8);1;1003
;(6, 8);1;1004
;(6, 8);1;1005
;(6, 8);1;1006
;(6, 8);1;1007
;(6, 8);1;1008
MoveEast;(7, 8);1;1009
;(7, 8);1;1010
;(7, 8);1;1011
;(7, 8);1;1012
;(7, 8);1;1013
;(7, 8);1;1014
MoveEast;(8, 8);1;1015
;(8, 8);1;1016
;(8, 8);1;1017
;(8, 8);1;1018
;(8, 8);1;1019
MoveEast;(9, 8);1;1020
;(9, 8);1;1021
;(9, 8);1;1022
;(9, 8);1;1023
;(9, 8);1;1024
MoveEast;(10, 8);1;1025
;(10, 8);1;1026
;(10, 8);1;1027
;(10, 8);1;1028
;(10, 8);1;1029
MoveEast;(11, 8);1;1030
;(11, 8);1;1031
;(11, 8);1;1032
;(11, 8);1;1033
;(11, 8);1;1034
;(11, 8);1;1035
;(11, 8);1;1036
;(11, 8);1;1037
;(11, 8);1;1038
;(11, 8);1;1039
;(11, 8);1;1040
;(11, 8);1;1041
;(11, 8);1;1042
;(11, 8);1;1043
;(11, 8);1;1044
;(11, 8);1;1045
;(11, 8);1;1046
;(11, 8);1;1047
MoveEast;(12, 8);1;1048
;(12, 8);1;1049
;(12, 8);1;1050
;(12, 8);1;1051
;(12, 8);1;1052
;(12, 8);1;1053
;(12, 8);1;1054
;(12, 8);1;1055
;(12, 8);1;1056
;(12, 8);1;1057
;(12, 8);1;1058
;(12, 8);1;1059
;(12, 8);1;1060
;(12, 8);1;1061
;(12, 8);1;1062
;(12, 8);1;1063
;(12, 8);1;1064
;(12, 8);1;1065
;(12, 8);1;1066
;(12, 8);1;1067
;(12, 8);1;1068
;(12, 8);1;1069
;(12, 8);1;1070
;(12, 8);1;1071
;(12, 8);1;1072
GrabObject;(12, 8);1;1073
;(12, 8);1;1074
;(12, 8);1;1075
;(12, 8);1;1076
;(12, 8);1;1077
;(12, 8);1;1078
;(12, 8);1;1079
;(12, 8);1;1080
;(12, 8);1;1081
;(12, 8);1;1082
MoveEast;(13, 8);1;1083
;(13, 8);1;1084
;(13, 8);1;1085
;(13, 8);1;1086
;(13, 8);1;1087
;(13, 8);1;1088
MoveEast;(14, 8);1;1089
;(14, 8);1;1090
;(14, 8);1;1091
;(14, 8);1;1092
;(14, 8);1;1093
MoveEast;(15, 8);1;1094
;(15, 8);1;1095
;(15, 8);1;1096
;(15, 8);1;1097
;(15, 8);1;1098
;(15, 8);1;1099
;(15, 8);1;1100
;(15, 8);1;1101
;(15, 8);1;1102
;(15, 8);1;1103
;(15, 8);1;1104
DropObject;(15, 8);1;1105
;(15, 8);1;1106
;(15, 8);1;1107
;(15, 8);1;1108
;(15, 8);1;1109
;(15, 8);1;1110
;(15, 8);1;1111
;(15, 8);1;1112
;(15, 8);1;1113
;(15, 8);1;1114
;(15, 8);1;1115
MoveWest;(14, 8);1;1116
;(14, 8);1;1117
;(14, 8);1;1118
;(14, 8);1;1119
;(14, 8);1;1120
;(14, 8);1;1121
MoveWest;(13, 8);1;1122
;(13, 8);1;1123
;(13, 8);1;1124
;(13, 8);1;1125
;(13, 8);1;1126
;(13, 8);1;1127
;(13, 8);1;1128
;(13, 8);1;1129
;(13, 8);1;1130
;(13, 8);1;1131
;(13, 8);1;1132
MoveWest;(12, 8);1;1133
;(12, 8);1;1134
;(12, 8);1;1135
;(12, 8);1;1136
;(12, 8);1;1137
;(12, 8);1;1138
;(12, 8);1;1139
;(12, 8);1;1140
;(12, 8);1;1141
;(12, 8);1;1142
MoveSouth;(12, 9);1;1143
;(12, 9);1;1144
;(12, 9);1;1145
;(12, 9);1;1146
;(12, 9);1;1147
;(12, 9);1;1148
;(12, 9);1;1149
;(12, 9);1;1150
;(12, 9);1;1151
;(12, 9);1;1152
;(12, 9);1;1153
;(12, 9);1;1154
GrabObject;(12, 9);1;1155
;(12, 9);1;1156
;(12, 9);1;1157
;(12, 9);1;1158
;(12, 9);1;1159
;(12, 9);1;1160
;(12, 9);1;1161
;(12, 9);1;1162
;(12, 9);1;1163
;(12, 9);1;1164
MoveEast;(13, 9);1;1165
;(13, 9);1;1166
;(13, 9);1;1167
;(13, 9);1;1168
;(13, 9);1;1169
;(13, 9);1;1170
;(13, 9);1;1171
;(13, 9);1;1172
MoveEast;(14, 9);1;1173
;(14, 9);1;1174
;(14, 9);1;1175
MoveEast;(15, 9);1;1176
;(15, 9);1;1177
;(15, 9);1;1178
;(15, 9);1;1179
;(15, 9);1;1180
;(15, 9);1;1181
;(15, 9);1;1182
;(15, 9);1;1183
;(15, 9);1;1184
;(15, 9);1;1185
;(15, 9);1;1186
;(15, 9);1;1187
